"gene","module","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"FUN_029358","ME9","ptg000023l:959320-961453","O93403","Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (EC 2.8.2.21) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Nervous system involved sulfotransferase)","Tetronarce californica (Pacific electric ray) (Torpedo californica)","carbohydrate metabolic process [GO:0005975]; chondroitin sulfate biosynthetic process [GO:0030206]","GO:0000139; GO:0005975; GO:0008459; GO:0030206"
"FUN_029410","ME34","ptg000023l:1582755-1585054","P09041","Phosphoglycerate kinase 2 (EC 2.7.2.3) (Phosphoglycerate kinase, testis specific)","Mus musculus (Mouse)","flagellated sperm motility [GO:0030317]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]; phosphorylation [GO:0016310]","GO:0004618; GO:0005524; GO:0005829; GO:0005929; GO:0006094; GO:0006096; GO:0016310; GO:0030317; GO:0035686; GO:0043531"
"FUN_029435","ME10","ptg000023l:1857625-1859416","O93403","Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (EC 2.8.2.21) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Nervous system involved sulfotransferase)","Tetronarce californica (Pacific electric ray) (Torpedo californica)","carbohydrate metabolic process [GO:0005975]; chondroitin sulfate biosynthetic process [GO:0030206]","GO:0000139; GO:0005975; GO:0008459; GO:0030206"
"FUN_029436","ME1","ptg000023l:1869135-1870461","O93403","Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (EC 2.8.2.21) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Nervous system involved sulfotransferase)","Tetronarce californica (Pacific electric ray) (Torpedo californica)","carbohydrate metabolic process [GO:0005975]; chondroitin sulfate biosynthetic process [GO:0030206]","GO:0000139; GO:0005975; GO:0008459; GO:0030206"
"FUN_029437","ME19","ptg000023l:1876285-1881129","O93403","Carbohydrate sulfotransferase 3 (EC 2.8.2.17) (EC 2.8.2.21) (Chondroitin 6-O-sulfotransferase 1) (C6ST-1) (Nervous system involved sulfotransferase)","Tetronarce californica (Pacific electric ray) (Torpedo californica)","carbohydrate metabolic process [GO:0005975]; chondroitin sulfate biosynthetic process [GO:0030206]","GO:0000139; GO:0005975; GO:0008459; GO:0030206"
"FUN_029535","ME12","ptg000023l:3067990-3068845","P45436","Cell death protein 3 (EC 3.4.22.60) (Caspase ced-3) [Cleaved into: Cell death protein 3 subunit p17; Cell death protein 3 subunit p15; Cell death protein 3 subunit p13]","Caenorhabditis remanei (Caenorhabditis vulgaris)","actin filament depolymerization [GO:0030042]; activation of cysteine-type endopeptidase activity [GO:0097202]; apoptotic process involved in development [GO:1902742]; defense response to Gram-negative bacterium [GO:0050829]; embryo development ending in birth or egg hatching [GO:0009792]; muscle cell cellular homeostasis [GO:0046716]; negative regulation of cellular response to manganese ion [GO:1905803]; negative regulation of execution phase of apoptosis [GO:1900118]; positive regulation of apoptotic process involved in development [GO:1904747]; positive regulation of cellular response to gamma radiation [GO:1905845]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of oviposition [GO:1901046]; positive regulation of protein processing [GO:0010954]; positive regulation of synapse pruning [GO:1905808]; protein autoprocessing [GO:0016540]; protein catabolic process [GO:0030163]; regulation of cell adhesion [GO:0030155]; regulation of cell fate specification [GO:0042659]; regulation of development, heterochronic [GO:0040034]; regulation of locomotion [GO:0040012]; regulation of protein stability [GO:0031647]; regulation of vulval development [GO:0040028]","GO:0005739; GO:0008303; GO:0008656; GO:0009792; GO:0010954; GO:0016540; GO:0030042; GO:0030155; GO:0030163; GO:0031647; GO:0031965; GO:0040012; GO:0040028; GO:0040034; GO:0042659; GO:0042802; GO:0043204; GO:0043525; GO:0046716; GO:0048471; GO:0050829; GO:0097200; GO:0097202; GO:0098793; GO:1900118; GO:1901046; GO:1902742; GO:1904747; GO:1905803; GO:1905808; GO:1905845"
"FUN_029673","ME1","ptg000023l:4359440-4383252","Q07954","Prolow-density lipoprotein receptor-related protein 1 (LRP-1) (Alpha-2-macroglobulin receptor) (A2MR) (Apolipoprotein E receptor) (APOER) (CD antigen CD91) [Cleaved into: Low-density lipoprotein receptor-related protein 1 85 kDa subunit (LRP-85); Low-density lipoprotein receptor-related protein 1 515 kDa subunit (LRP-515); Low-density lipoprotein receptor-related protein 1 intracellular domain (LRPICD)]","Homo sapiens (Human)","amyloid-beta clearance [GO:0097242]; amyloid-beta clearance by cellular catabolic process [GO:0150094]; amyloid-beta clearance by transcytosis [GO:0150093]; aorta morphogenesis [GO:0035909]; apoptotic cell clearance [GO:0043277]; astrocyte activation involved in immune response [GO:0002265]; cellular response to amyloid-beta [GO:1904646]; enzyme-linked receptor protein signaling pathway [GO:0007167]; lipid metabolic process [GO:0006629]; lipoprotein transport [GO:0042953]; lysosomal transport [GO:0007041]; negative regulation of gene expression [GO:0010629]; negative regulation of metallopeptidase activity [GO:1905049]; negative regulation of pathway-restricted SMAD protein phosphorylation [GO:0060394]; negative regulation of platelet-derived growth factor receptor-beta signaling pathway [GO:2000587]; negative regulation of SMAD protein signal transduction [GO:0060392]; negative regulation of smooth muscle cell migration [GO:0014912]; negative regulation of Wnt signaling pathway [GO:0030178]; phagocytosis [GO:0006909]; positive regulation of amyloid-beta clearance [GO:1900223]; positive regulation of cell death [GO:0010942]; positive regulation of cholesterol efflux [GO:0010875]; positive regulation of cholesterol transport [GO:0032376]; positive regulation of endocytosis [GO:0045807]; positive regulation of lipid transport [GO:0032370]; positive regulation of lysosomal protein catabolic process [GO:1905167]; positive regulation of protein binding [GO:0032092]; positive regulation of protein localization to plasma membrane [GO:1903078]; positive regulation of transcytosis [GO:1904300]; receptor internalization [GO:0031623]; receptor-mediated endocytosis [GO:0006898]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cholesterol transport [GO:0032374]; regulation of extracellular matrix disassembly [GO:0010715]; regulation of phospholipase A2 activity [GO:0032429]; retinoid metabolic process [GO:0001523]; transcytosis [GO:0045056]; transport across blood-brain barrier [GO:0150104]","GO:0001523; GO:0001540; GO:0002265; GO:0003723; GO:0005041; GO:0005044; GO:0005509; GO:0005634; GO:0005765; GO:0005769; GO:0005794; GO:0005856; GO:0005886; GO:0005905; GO:0005925; GO:0006629; GO:0006898; GO:0006909; GO:0007041; GO:0007167; GO:0010629; GO:0010715; GO:0010875; GO:0010942; GO:0014912; GO:0016020; GO:0016323; GO:0016964; GO:0030178; GO:0030226; GO:0030666; GO:0031623; GO:0032050; GO:0032092; GO:0032370; GO:0032374; GO:0032376; GO:0032429; GO:0032956; GO:0034185; GO:0035909; GO:0038023; GO:0038024; GO:0042953; GO:0043235; GO:0043277; GO:0043395; GO:0044877; GO:0045056; GO:0045807; GO:0060392; GO:0060394; GO:0062136; GO:0070325; GO:0097242; GO:0098797; GO:0150093; GO:0150094; GO:0150104; GO:1900223; GO:1903078; GO:1904300; GO:1904646; GO:1905049; GO:1905167; GO:2000587"
"FUN_030063","ME13","ptg000023l:8978391-9007674","P98133","Fibrillin-1 (MP340) [Cleaved into: Asprosin]","Bos taurus (Bovine)","activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; protein kinase A signaling [GO:0010737]","GO:0001527; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0005615; GO:0006006; GO:0008201; GO:0009653; GO:0010737; GO:0031012; GO:0034199; GO:0042593"
"FUN_031214","ME9","ptg000023l:18087025-18088153","Q9GZX3","Carbohydrate sulfotransferase 6 (Corneal N-acetylglucosamine-6-O-sulfotransferase) (C-GlcNAc6ST) (hCGn6ST) (EC 2.8.2.21) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-beta) (GST4-beta) (N-acetylglucosamine 6-O-sulfotransferase 5) (GlcNAc6ST-5) (Gn6st-5)","Homo sapiens (Human)","carbohydrate metabolic process [GO:0005975]; keratan sulfate biosynthetic process [GO:0018146]; N-acetylglucosamine metabolic process [GO:0006044]; sulfur compound metabolic process [GO:0006790]","GO:0000139; GO:0001517; GO:0005794; GO:0005802; GO:0005975; GO:0006044; GO:0006790; GO:0018146; GO:0045130"
"FUN_031217","ME10","ptg000023l:18104786-18106061","Q9GZX3","Carbohydrate sulfotransferase 6 (Corneal N-acetylglucosamine-6-O-sulfotransferase) (C-GlcNAc6ST) (hCGn6ST) (EC 2.8.2.21) (Galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 4-beta) (GST4-beta) (N-acetylglucosamine 6-O-sulfotransferase 5) (GlcNAc6ST-5) (Gn6st-5)","Homo sapiens (Human)","carbohydrate metabolic process [GO:0005975]; keratan sulfate biosynthetic process [GO:0018146]; N-acetylglucosamine metabolic process [GO:0006044]; sulfur compound metabolic process [GO:0006790]","GO:0000139; GO:0001517; GO:0005794; GO:0005802; GO:0005975; GO:0006044; GO:0006790; GO:0018146; GO:0045130"
"FUN_031527","ME9","ptg000023l:22509446-22524214","Q7T3A4","Ras-related protein Rab-13","Danio rerio (Zebrafish) (Brachydanio rerio)","angiogenesis [GO:0001525]; bicellular tight junction assembly [GO:0070830]; cellular response to insulin stimulus [GO:0032869]; cortical actin cytoskeleton organization [GO:0030866]; endocytic recycling [GO:0032456]; endothelial cell chemotaxis [GO:0035767]; Golgi vesicle fusion to target membrane [GO:0048210]; neuron projection development [GO:0031175]; protein kinase A signaling [GO:0010737]; protein localization to cell leading edge [GO:1902463]; protein localization to plasma membrane [GO:0072659]; protein secretion [GO:0009306]; regulation of exocytosis [GO:0017157]; trans-Golgi network to recycling endosome transport [GO:0044795]; vesicle docking involved in exocytosis [GO:0006904]","GO:0001525; GO:0003924; GO:0005525; GO:0005768; GO:0005802; GO:0005886; GO:0005923; GO:0006904; GO:0008021; GO:0009306; GO:0010737; GO:0016328; GO:0017157; GO:0030027; GO:0030139; GO:0030140; GO:0030866; GO:0031175; GO:0031410; GO:0032456; GO:0032593; GO:0032869; GO:0035767; GO:0043005; GO:0043231; GO:0044795; GO:0048210; GO:0055037; GO:0055038; GO:0070830; GO:0072659; GO:1902463"
"FUN_031644","ME5","ptg000023l:23828864-23832438","Q3EBF7","Delta(8)-fatty-acid desaturase 2 (EC 1.14.19.29) (Delta(8)-sphingolipid desaturase 2) (Sphingoid long-chain base desaturase 2) (Sphingoid LCB desaturase 2) (Sphingolipid 8-(E/Z)-desaturase 2)","Arabidopsis thaliana (Mouse-ear cress)","cellular response to cold [GO:0070417]; lipid metabolic process [GO:0006629]; sphingolipid biosynthetic process [GO:0030148]","GO:0005783; GO:0005789; GO:0006629; GO:0016717; GO:0030148; GO:0046872; GO:0052631; GO:0070417"
"FUN_031686","ME6","ptg000023l:24393727-24406152","Q9N0F1","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex) (E2K) (E2o) (PE2o)","Sus scrofa (Pig)","2-oxoglutarate metabolic process [GO:0006103]; histone succinylation [GO:0106077]; L-lysine catabolic process to acetyl-CoA via saccharopine [GO:0033512]; succinyl-CoA metabolic process [GO:0006104]; tricarboxylic acid cycle [GO:0006099]","GO:0004149; GO:0005634; GO:0005739; GO:0005759; GO:0006099; GO:0006103; GO:0006104; GO:0033512; GO:0045252; GO:0106077"
"FUN_031875","ME6","ptg000023l:26292184-26311848","Q8BVW0","Neutral alpha-glucosidase C (EC 3.2.1.20)","Mus musculus (Mouse)","glucose metabolic process [GO:0006006]; N-glycan processing [GO:0006491]","GO:0004553; GO:0004558; GO:0006006; GO:0006491; GO:0030246; GO:0032450; GO:0090599"
"FUN_031877","ME0","ptg000023l:26321283-26336502","O08529","Calpain-2 catalytic subunit (EC 3.4.22.53) (80 kDa M-calpain subunit) (CALP80) (Calcium-activated neutral proteinase 2) (CANP 2) (Calpain M-type) (Calpain-2 large subunit) (Millimolar-calpain) (M-calpain)","Mus musculus (Mouse)","behavioral response to pain [GO:0048266]; blastocyst development [GO:0001824]; cellular response to amino acid stimulus [GO:0071230]; cellular response to interferon-beta [GO:0035458]; cellular response to lipopolysaccharide [GO:0071222]; female pregnancy [GO:0007565]; myoblast fusion [GO:0007520]; positive regulation of cardiac muscle cell apoptotic process [GO:0010666]; positive regulation of myoblast fusion [GO:1901741]; positive regulation of neuron death [GO:1901216]; positive regulation of phosphatidylcholine biosynthetic process [GO:2001247]; protein autoprocessing [GO:0016540]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]; regulation of interleukin-6 production [GO:0032675]; response to hydrogen peroxide [GO:0042542]; response to hypoxia [GO:0001666]; response to mechanical stimulus [GO:0009612]","GO:0000785; GO:0001666; GO:0001824; GO:0004198; GO:0005509; GO:0005634; GO:0005737; GO:0005758; GO:0005764; GO:0005783; GO:0005794; GO:0005829; GO:0005886; GO:0005925; GO:0006508; GO:0007520; GO:0007565; GO:0008092; GO:0008233; GO:0009612; GO:0009897; GO:0010666; GO:0016020; GO:0016540; GO:0019899; GO:0030163; GO:0030425; GO:0031143; GO:0032675; GO:0035458; GO:0042542; GO:0042995; GO:0043025; GO:0044877; GO:0045121; GO:0048266; GO:0051603; GO:0071222; GO:0071230; GO:0097038; GO:0110158; GO:1901216; GO:1901741; GO:2001247"
"FUN_031898","ME5","ptg000023l:26588288-26589548","P17081","Rho-related GTP-binding protein RhoQ (Ras-like protein TC10) (Ras-like protein family member 7A)","Homo sapiens (Human)","actin cytoskeleton organization [GO:0030036]; cellular response to insulin stimulus [GO:0032869]; cortical actin cytoskeleton organization [GO:0030866]; endocytosis [GO:0006897]; establishment or maintenance of cell polarity [GO:0007163]; GTP metabolic process [GO:0046039]; insulin receptor signaling pathway [GO:0008286]; negative regulation of protein localization to plasma membrane [GO:1903077]; positive regulation of filopodium assembly [GO:0051491]; positive regulation of glucose import [GO:0046326]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; small GTPase mediated signal transduction [GO:0007264]","GO:0003924; GO:0005522; GO:0005525; GO:0005884; GO:0005886; GO:0006897; GO:0007163; GO:0007264; GO:0008286; GO:0008360; GO:0030036; GO:0030660; GO:0030866; GO:0032427; GO:0032869; GO:0032956; GO:0045121; GO:0045944; GO:0046039; GO:0046326; GO:0051491; GO:0070062; GO:1903077"
"FUN_031927","ME3","ptg000023l:26850130-26850982","Q9C907","Glycerophosphodiester phosphodiesterase GDPD5 (EC 3.1.4.46) (Glycerophosphodiester phosphodiesterase 5) (ATGDPD5)","Arabidopsis thaliana (Mouse-ear cress)","glycerol metabolic process [GO:0006071]; lipid metabolic process [GO:0006629]","GO:0000325; GO:0005576; GO:0005829; GO:0006071; GO:0006629; GO:0008889"
"FUN_031975","ME2","ptg000023l:27351283-27357303","Q7SX99","Fumarate hydratase, mitochondrial (Fumarase) (EC 4.2.1.2)","Danio rerio (Zebrafish) (Brachydanio rerio)","cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; fumarate metabolic process [GO:0006106]; malate metabolic process [GO:0006108]; negative regulation of histone H3-K36 methylation [GO:0000415]; positive regulation of double-strand break repair via nonhomologous end joining [GO:2001034]; regulation of arginine metabolic process [GO:0000821]; tricarboxylic acid cycle [GO:0006099]; urea cycle [GO:0000050]","GO:0000050; GO:0000415; GO:0000821; GO:0004333; GO:0005634; GO:0005694; GO:0005739; GO:0005829; GO:0006099; GO:0006106; GO:0006108; GO:0006281; GO:0006974; GO:0045239; GO:2001034"
"FUN_032099","ME7","ptg000023l:28831736-28839329","P98192","Dihydroxyacetone phosphate acyltransferase (DAP-AT) (DHAP-AT) (EC 2.3.1.42) (Acyl-CoA:dihydroxyacetonephosphateacyltransferase) (Glycerone-phosphate O-acyltransferase)","Mus musculus (Mouse)","cerebellum morphogenesis [GO:0021587]; ether lipid biosynthetic process [GO:0008611]; fatty acid metabolic process [GO:0006631]; glycerophospholipid metabolic process [GO:0006650]; membrane organization [GO:0061024]; myelination [GO:0042552]; paranodal junction assembly [GO:0030913]; phospholipid biosynthetic process [GO:0008654]; response to fatty acid [GO:0070542]; response to nutrient [GO:0007584]; response to starvation [GO:0042594]; response to xenobiotic stimulus [GO:0009410]; synapse assembly [GO:0007416]","GO:0003824; GO:0005739; GO:0005777; GO:0005778; GO:0005782; GO:0006631; GO:0006650; GO:0007416; GO:0007584; GO:0008611; GO:0008654; GO:0009410; GO:0016287; GO:0021587; GO:0030913; GO:0031966; GO:0042552; GO:0042594; GO:0061024; GO:0070542"
"FUN_032220","ME1","ptg000023l:29856466-29862755","Q19749","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial (EC 2.3.1.12) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (Pyruvate dehydrogenase complex component E2) (PDC-E2) (PDCE2)","Caenorhabditis elegans","acetyl-CoA biosynthetic process from pyruvate [GO:0006086]; glycolytic process [GO:0006096]","GO:0004742; GO:0005967; GO:0006086; GO:0006096"
"FUN_032194","ME3","ptg000023l:29633805-29647581","P48506","Glutamate--cysteine ligase catalytic subunit (EC 6.3.2.2) (GCS heavy chain) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)","Homo sapiens (Human)","aging [GO:0007568]; blood vessel diameter maintenance [GO:0097746]; cell redox homeostasis [GO:0045454]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to follicle-stimulating hormone stimulus [GO:0071372]; cellular response to glucose stimulus [GO:0071333]; cellular response to hepatocyte growth factor stimulus [GO:0035729]; cellular response to insulin stimulus [GO:0032869]; cellular response to mechanical stimulus [GO:0071260]; cellular response to thyroxine stimulus [GO:0097069]; cysteine metabolic process [GO:0006534]; glutamate metabolic process [GO:0006536]; glutathione biosynthetic process [GO:0006750]; L-ascorbic acid metabolic process [GO:0019852]; negative regulation of apoptotic process [GO:0043066]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; negative regulation of hepatic stellate cell activation [GO:2000490]; negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway [GO:1901029]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of protein ubiquitination [GO:0031397]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; regulation of mitochondrial depolarization [GO:0051900]; response to activity [GO:0014823]; response to arsenic-containing substance [GO:0046685]; response to cadmium ion [GO:0046686]; response to heat [GO:0009408]; response to hormone [GO:0009725]; response to human chorionic gonadotropin [GO:0044752]; response to interleukin-1 [GO:0070555]; response to nitrosative stress [GO:0051409]; response to nutrient [GO:0007584]; response to oxidative stress [GO:0006979]; response to xenobiotic stimulus [GO:0009410]","GO:0000287; GO:0004357; GO:0005524; GO:0005739; GO:0005829; GO:0006534; GO:0006536; GO:0006750; GO:0006979; GO:0007568; GO:0007584; GO:0009408; GO:0009410; GO:0009725; GO:0014823; GO:0016595; GO:0017109; GO:0019852; GO:0031397; GO:0032436; GO:0032869; GO:0035729; GO:0043066; GO:0043524; GO:0043531; GO:0044344; GO:0044752; GO:0044877; GO:0045454; GO:0045892; GO:0046685; GO:0046686; GO:0051409; GO:0051900; GO:0070555; GO:0071260; GO:0071333; GO:0071372; GO:0097069; GO:0097746; GO:1901029; GO:2000490; GO:2001237"
"FUN_032264","ME10","ptg000023l:30315028-30317572","Q9MYM7","Beta-1,3-galactosyltransferase 1 (Beta-1,3-GalTase 1) (Beta3Gal-T1) (Beta3GalT1) (EC 2.4.1.86) (UDP-galactose:beta-N-acetyl-glucosamine-beta-1,3-galactosyltransferase 1)","Pongo pygmaeus (Bornean orangutan)","lipid metabolic process [GO:0006629]; protein glycosylation [GO:0006486]","GO:0000139; GO:0006486; GO:0006629; GO:0047275"
"FUN_032266","ME12","ptg000023l:30330635-30334861","Q9MYM7","Beta-1,3-galactosyltransferase 1 (Beta-1,3-GalTase 1) (Beta3Gal-T1) (Beta3GalT1) (EC 2.4.1.86) (UDP-galactose:beta-N-acetyl-glucosamine-beta-1,3-galactosyltransferase 1)","Pongo pygmaeus (Bornean orangutan)","lipid metabolic process [GO:0006629]; protein glycosylation [GO:0006486]","GO:0000139; GO:0006486; GO:0006629; GO:0047275"
"FUN_032268","ME10","ptg000023l:30351124-30357639","Q9MYM7","Beta-1,3-galactosyltransferase 1 (Beta-1,3-GalTase 1) (Beta3Gal-T1) (Beta3GalT1) (EC 2.4.1.86) (UDP-galactose:beta-N-acetyl-glucosamine-beta-1,3-galactosyltransferase 1)","Pongo pygmaeus (Bornean orangutan)","lipid metabolic process [GO:0006629]; protein glycosylation [GO:0006486]","GO:0000139; GO:0006486; GO:0006629; GO:0047275"
"FUN_032460","ME2","ptg000023l:32153538-32161081","Q5REI7","Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","ADP biosynthetic process [GO:0006172]; AMP metabolic process [GO:0046033]; ATP metabolic process [GO:0046034]; phosphorylation [GO:0016310]","GO:0004017; GO:0005524; GO:0005758; GO:0006172; GO:0016310; GO:0046033; GO:0046034; GO:0097226"
"FUN_032651","ME31","ptg000023l:34529981-34535786","P98133","Fibrillin-1 (MP340) [Cleaved into: Asprosin]","Bos taurus (Bovine)","activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; protein kinase A signaling [GO:0010737]","GO:0001527; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0005615; GO:0006006; GO:0008201; GO:0009653; GO:0010737; GO:0031012; GO:0034199; GO:0042593"
"FUN_032671","ME7","ptg000023l:34799231-34822568","Q91X17","Uromodulin (Tamm-Horsfall urinary glycoprotein) (THP) [Cleaved into: Uromodulin, secreted form]","Mus musculus (Mouse)","antibacterial innate immune response [GO:0140367]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; autophagy [GO:0006914]; calcium ion homeostasis [GO:0055074]; cellular calcium ion homeostasis [GO:0006874]; cellular chloride ion homeostasis [GO:0030644]; cellular phosphate ion homeostasis [GO:0030643]; cellular response to unfolded protein [GO:0034620]; cellular sodium ion homeostasis [GO:0006883]; chaperone-mediated protein folding [GO:0061077]; chemical homeostasis [GO:0048878]; chloride ion homeostasis [GO:0055064]; citric acid secretion [GO:0046720]; collecting duct development [GO:0072044]; connective tissue replacement [GO:0097709]; creatinine homeostasis [GO:0097273]; defense response to Gram-negative bacterium [GO:0050829]; endoplasmic reticulum organization [GO:0007029]; gene expression [GO:0010467]; glomerular filtration [GO:0003094]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; inflammatory response [GO:0006954]; ion homeostasis [GO:0050801]; juxtaglomerular apparatus development [GO:0072051]; kidney development [GO:0001822]; leukocyte cell-cell adhesion [GO:0007159]; lipid metabolic process [GO:0006629]; loop of Henle development [GO:0072070]; metanephric ascending thin limb development [GO:0072218]; metanephric distal convoluted tubule development [GO:0072221]; metanephric thick ascending limb development [GO:0072233]; micturition [GO:0060073]; multicellular organismal homeostasis [GO:0048871]; multicellular organismal response to stress [GO:0033555]; neutrophil migration [GO:1990266]; organ or tissue specific immune response [GO:0002251]; peptidyl-threonine phosphorylation [GO:0018107]; phosphate ion homeostasis [GO:0055062]; potassium ion homeostasis [GO:0055075]; protein localization to vacuole [GO:0072665]; protein phosphorylation [GO:0006468]; protein transport into plasma membrane raft [GO:0044861]; regulation of blood pressure [GO:0008217]; regulation of protein transport [GO:0051223]; regulation of urine volume [GO:0035809]; renal sodium ion absorption [GO:0070294]; renal urate salt excretion [GO:0097744]; renal water homeostasis [GO:0003091]; response to endoplasmic reticulum stress [GO:0034976]; response to lipopolysaccharide [GO:0032496]; response to unfolded protein [GO:0006986]; response to water deprivation [GO:0009414]; response to xenobiotic stimulus [GO:0009410]; RNA splicing [GO:0008380]; sodium ion homeostasis [GO:0055078]; tumor necrosis factor-mediated signaling pathway [GO:0033209]; ubiquitin-dependent ERAD pathway [GO:0030433]; urate transport [GO:0015747]; urea transmembrane transport [GO:0071918]; water homeostasis [GO:0030104]","GO:0000922; GO:0001822; GO:0002251; GO:0003091; GO:0003094; GO:0005201; GO:0005509; GO:0005615; GO:0005783; GO:0005794; GO:0005886; GO:0005929; GO:0006468; GO:0006629; GO:0006874; GO:0006883; GO:0006914; GO:0006915; GO:0006954; GO:0006986; GO:0007029; GO:0007157; GO:0007159; GO:0008217; GO:0008380; GO:0009410; GO:0009414; GO:0009986; GO:0010467; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0018107; GO:0019864; GO:0030104; GO:0030433; GO:0030643; GO:0030644; GO:0031410; GO:0032496; GO:0033209; GO:0033555; GO:0034620; GO:0034976; GO:0035809; GO:0044861; GO:0045121; GO:0045177; GO:0046720; GO:0048871; GO:0048878; GO:0050801; GO:0050829; GO:0051223; GO:0055062; GO:0055064; GO:0055074; GO:0055075; GO:0055078; GO:0060073; GO:0060170; GO:0061077; GO:0070294; GO:0071918; GO:0072044; GO:0072051; GO:0072070; GO:0072218; GO:0072221; GO:0072233; GO:0072665; GO:0097190; GO:0097273; GO:0097709; GO:0097744; GO:0140367; GO:1990266"
"FUN_032701","ME0","ptg000023l:35053834-35065021","Q09508","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP)","Caenorhabditis elegans","mitochondrial electron transport, succinate to ubiquinone [GO:0006121]; tricarboxylic acid cycle [GO:0006099]","GO:0000104; GO:0005739; GO:0005749; GO:0006099; GO:0006121; GO:0008177; GO:0009055; GO:0050660; GO:0102040"
"FUN_033040","ME12","ptg000023l:39176701-39192258","P58158","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 3) (Glucuronosyltransferase I) (GlcAT-I) (UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase) (GlcUAT-I)","Mus musculus (Mouse)","carbohydrate metabolic process [GO:0005975]; chondroitin sulfate proteoglycan biosynthetic process [GO:0050650]; dermatan sulfate proteoglycan biosynthetic process [GO:0050651]; glycosaminoglycan biosynthetic process [GO:0006024]; heparan sulfate proteoglycan biosynthetic process [GO:0015012]; positive regulation of catalytic activity [GO:0043085]; positive regulation of intracellular protein transport [GO:0090316]; protein glycosylation [GO:0006486]","GO:0000139; GO:0005794; GO:0005801; GO:0005975; GO:0006024; GO:0006486; GO:0015012; GO:0015018; GO:0015020; GO:0043085; GO:0046872; GO:0050650; GO:0050651; GO:0072542; GO:0090316"
"FUN_033039","ME4","ptg000023l:39165730-39175433","Q5CB03","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 1) (Glucuronosyltransferase P) (GlcAT-P) (UDP-GlcUA:glycoprotein beta-1,3-glucuronyltransferase) (GlcUAT-P)","Canis lupus familiaris (Dog) (Canis familiaris)","carbohydrate metabolic process [GO:0005975]; chondroitin sulfate proteoglycan biosynthetic process [GO:0050650]; protein glycosylation [GO:0006486]","GO:0000139; GO:0005576; GO:0005789; GO:0005975; GO:0006486; GO:0015018; GO:0046872; GO:0050650"
