"gene","module","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"FUN_031877","ME0","ptg000023l:26321283-26336502","O08529","Calpain-2 catalytic subunit (EC 3.4.22.53) (80 kDa M-calpain subunit) (CALP80) (Calcium-activated neutral proteinase 2) (CANP 2) (Calpain M-type) (Calpain-2 large subunit) (Millimolar-calpain) (M-calpain)","Mus musculus (Mouse)","behavioral response to pain [GO:0048266]; blastocyst development [GO:0001824]; cellular response to amino acid stimulus [GO:0071230]; cellular response to interferon-beta [GO:0035458]; cellular response to lipopolysaccharide [GO:0071222]; female pregnancy [GO:0007565]; myoblast fusion [GO:0007520]; positive regulation of cardiac muscle cell apoptotic process [GO:0010666]; positive regulation of myoblast fusion [GO:1901741]; positive regulation of neuron death [GO:1901216]; positive regulation of phosphatidylcholine biosynthetic process [GO:2001247]; protein autoprocessing [GO:0016540]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]; regulation of interleukin-6 production [GO:0032675]; response to hydrogen peroxide [GO:0042542]; response to hypoxia [GO:0001666]; response to mechanical stimulus [GO:0009612]","GO:0000785; GO:0001666; GO:0001824; GO:0004198; GO:0005509; GO:0005634; GO:0005737; GO:0005758; GO:0005764; GO:0005783; GO:0005794; GO:0005829; GO:0005886; GO:0005925; GO:0006508; GO:0007520; GO:0007565; GO:0008092; GO:0008233; GO:0009612; GO:0009897; GO:0010666; GO:0016020; GO:0016540; GO:0019899; GO:0030163; GO:0030425; GO:0031143; GO:0032675; GO:0035458; GO:0042542; GO:0042995; GO:0043025; GO:0044877; GO:0045121; GO:0048266; GO:0051603; GO:0071222; GO:0071230; GO:0097038; GO:0110158; GO:1901216; GO:1901741; GO:2001247"
"FUN_032099","ME7","ptg000023l:28831736-28839329","P98192","Dihydroxyacetone phosphate acyltransferase (DAP-AT) (DHAP-AT) (EC 2.3.1.42) (Acyl-CoA:dihydroxyacetonephosphateacyltransferase) (Glycerone-phosphate O-acyltransferase)","Mus musculus (Mouse)","cerebellum morphogenesis [GO:0021587]; ether lipid biosynthetic process [GO:0008611]; fatty acid metabolic process [GO:0006631]; glycerophospholipid metabolic process [GO:0006650]; membrane organization [GO:0061024]; myelination [GO:0042552]; paranodal junction assembly [GO:0030913]; phospholipid biosynthetic process [GO:0008654]; response to fatty acid [GO:0070542]; response to nutrient [GO:0007584]; response to starvation [GO:0042594]; response to xenobiotic stimulus [GO:0009410]; synapse assembly [GO:0007416]","GO:0003824; GO:0005739; GO:0005777; GO:0005778; GO:0005782; GO:0006631; GO:0006650; GO:0007416; GO:0007584; GO:0008611; GO:0008654; GO:0009410; GO:0016287; GO:0021587; GO:0030913; GO:0031966; GO:0042552; GO:0042594; GO:0061024; GO:0070542"
"FUN_032220","ME1","ptg000023l:29856466-29862755","Q19749","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial (EC 2.3.1.12) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (Pyruvate dehydrogenase complex component E2) (PDC-E2) (PDCE2)","Caenorhabditis elegans","acetyl-CoA biosynthetic process from pyruvate [GO:0006086]; glycolytic process [GO:0006096]","GO:0004742; GO:0005967; GO:0006086; GO:0006096"
"FUN_033720","ME4","ptg000024l:673513-676224","Q8VDL4","ADP-dependent glucokinase (ADP-GK) (ADPGK) (EC 2.7.1.147)","Mus musculus (Mouse)","carbohydrate metabolic process [GO:0005975]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]","GO:0005576; GO:0005783; GO:0005975; GO:0006006; GO:0006096; GO:0043843; GO:0046872"
"FUN_034834","ME0","ptg000025l:585070-598360","Q3B6R3","ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-)","Chlorobium luteolum (strain DSM 273 / BCRC 81028 / 2530) (Pelodictyon luteolum)","protein catabolic process [GO:0030163]; proteolysis [GO:0006508]","GO:0004176; GO:0004222; GO:0005524; GO:0005886; GO:0006508; GO:0008270; GO:0016887; GO:0030163"
"FUN_034872","ME3","ptg000025l:1070571-1071703","Q9XTR8","Lipase ZK262.3 (EC 3.1.1.-)","Caenorhabditis elegans","lipid catabolic process [GO:0016042]","GO:0005576; GO:0016042; GO:0016787"
"FUN_034965","ME0","ptg000025l:2189615-2196599","O75521","Enoyl-CoA delta isomerase 2 (EC 5.3.3.8) (DRS-1) (Delta(3),delta(2)-enoyl-CoA isomerase) (D3,D2-enoyl-CoA isomerase) (Diazepam-binding inhibitor-related protein 1) (DBI-related protein 1) (Dodecenoyl-CoA isomerase) (Hepatocellular carcinoma-associated antigen 88) (Peroxisomal 3,2-trans-enoyl-CoA isomerase) (pECI) (Renal carcinoma antigen NY-REN-1)","Homo sapiens (Human)","fatty acid beta-oxidation [GO:0006635]; fatty acid catabolic process [GO:0009062]; fatty acid metabolic process [GO:0006631]","GO:0000062; GO:0004165; GO:0005739; GO:0005777; GO:0005782; GO:0005829; GO:0006631; GO:0006635; GO:0009062; GO:0016020; GO:0043231"
"FUN_035013","ME0","ptg000025l:2760177-2765085","Q9GV16","Endoglycoceramidase (EGCase) (EC 3.2.1.123) (Glycosphingolipid-specific enzyme) (GSL-specific enzyme)","Cyanea nozakii (Jellyfish)","carbohydrate derivative catabolic process [GO:1901136]; cellulose catabolic process [GO:0030245]; lipid catabolic process [GO:0016042]","GO:0005576; GO:0016042; GO:0030245; GO:0042151; GO:0047876; GO:1901136"
"FUN_035264","ME18","ptg000025l:5797462-5803071","Q16698","2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial (EC 1.3.1.124) (2,4-dienoyl-CoA reductase [NADPH]) (4-enoyl-CoA reductase [NADPH]) (Short chain dehydrogenase/reductase family 18C member 1)","Homo sapiens (Human)","fatty acid beta-oxidation [GO:0006635]; positive regulation of cold-induced thermogenesis [GO:0120162]","GO:0005634; GO:0005654; GO:0005739; GO:0005759; GO:0005829; GO:0006635; GO:0008670; GO:0042802; GO:0070402; GO:0120162; GO:1902494"
"FUN_035467","ME14","ptg000025l:7690136-7695911","Q16822","Phosphoenolpyruvate carboxykinase [GTP], mitochondrial (PEPCK-M) (EC 4.1.1.32)","Homo sapiens (Human)","cellular response to dexamethasone stimulus [GO:0071549]; cellular response to glucose stimulus [GO:0071333]; cellular response to insulin stimulus [GO:0032869]; cellular response to tumor necrosis factor [GO:0071356]; gluconeogenesis [GO:0006094]; glycerol biosynthetic process from pyruvate [GO:0046327]; hepatocyte differentiation [GO:0070365]; NADH oxidation [GO:0006116]; oxaloacetate metabolic process [GO:0006107]; positive regulation of insulin secretion [GO:0032024]; propionate catabolic process [GO:0019543]; response to lipid [GO:0033993]; response to lipopolysaccharide [GO:0032496]; response to starvation [GO:0042594]","GO:0004611; GO:0004613; GO:0005525; GO:0005739; GO:0005759; GO:0005829; GO:0006094; GO:0006107; GO:0006116; GO:0019543; GO:0030145; GO:0032024; GO:0032496; GO:0032869; GO:0033993; GO:0042594; GO:0046327; GO:0070365; GO:0071333; GO:0071356; GO:0071549"
"FUN_035468","ME8","ptg000025l:7702781-7707570","Q8BH04","Phosphoenolpyruvate carboxykinase [GTP], mitochondrial (PEPCK-M) (EC 4.1.1.32)","Mus musculus (Mouse)","cellular response to dexamethasone stimulus [GO:0071549]; cellular response to glucose stimulus [GO:0071333]; cellular response to insulin stimulus [GO:0032869]; gluconeogenesis [GO:0006094]; glycerol biosynthetic process from pyruvate [GO:0046327]; hepatocyte differentiation [GO:0070365]; NADH oxidation [GO:0006116]; oxaloacetate metabolic process [GO:0006107]; positive regulation of insulin secretion [GO:0032024]; propionate catabolic process [GO:0019543]; pyruvate metabolic process [GO:0006090]; response to lipid [GO:0033993]; response to starvation [GO:0042594]","GO:0004611; GO:0004613; GO:0005525; GO:0005739; GO:0005759; GO:0005829; GO:0006090; GO:0006094; GO:0006107; GO:0006116; GO:0019543; GO:0030145; GO:0032024; GO:0032869; GO:0033993; GO:0042594; GO:0046327; GO:0070365; GO:0071333; GO:0071549"
"FUN_036246","ME19","ptg000025l:17039450-17057783","P08059","Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Autocrine motility factor) (AMF) (Neuroleukin) (NLK) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)","Sus scrofa (Pig)","erythrocyte homeostasis [GO:0034101]; gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glucose homeostasis [GO:0042593]; glycolytic process [GO:0006096]; in utero embryonic development [GO:0001701]; mesoderm formation [GO:0001707]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of immunoglobulin production [GO:0002639]","GO:0001701; GO:0001707; GO:0002639; GO:0004347; GO:0005125; GO:0005615; GO:0005654; GO:0005829; GO:0006094; GO:0006096; GO:0010595; GO:0031625; GO:0034101; GO:0042593; GO:0048029; GO:0051156; GO:0060170; GO:0097367"
"FUN_036919","ME13","ptg000026l:3391264-3396308","P13437","3-ketoacyl-CoA thiolase, mitochondrial (EC 2.3.1.16) (Acetyl-CoA acetyltransferase) (EC 2.3.1.9) (Acetyl-CoA acyltransferase) (Acyl-CoA hydrolase, mitochondrial) (EC 3.1.2.-, EC 3.1.2.1, EC 3.1.2.2) (Beta-ketothiolase) (Mitochondrial 3-oxoacyl-CoA thiolase)","Rattus norvegicus (Rat)","acetyl-CoA metabolic process [GO:0006084]; cellular response to hypoxia [GO:0071456]; fatty acid beta-oxidation [GO:0006635]; negative regulation of mitochondrial membrane permeability involved in apoptotic process [GO:1902109]; negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway [GO:1901029]","GO:0003985; GO:0003986; GO:0003988; GO:0005739; GO:0005759; GO:0006084; GO:0006635; GO:0016290; GO:0047617; GO:0071456; GO:0102991; GO:1901029; GO:1902109"
"FUN_037231","ME8","ptg000026l:7335150-7336050","Q920M9","E3 ubiquitin-protein ligase SIAH1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SIAH1) (Seven in absentia homolog 1) (Siah-1) (Siah-1a)","Rattus norvegicus (Rat)","canonical Wnt signaling pathway [GO:0060070]; cell differentiation [GO:0030154]; male meiosis I [GO:0007141]; neuron apoptotic process [GO:0051402]; positive regulation of apoptotic process [GO:0043065]; positive regulation of intrinsic apoptotic signaling pathway [GO:2001244]; post-embryonic development [GO:0009791]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process [GO:0030163]; protein destabilization [GO:0031648]; regulation of multicellular organism growth [GO:0040014]; spermatogenesis [GO:0007283]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0004842; GO:0005634; GO:0005737; GO:0005769; GO:0005829; GO:0005886; GO:0006511; GO:0007141; GO:0007283; GO:0008022; GO:0008270; GO:0009791; GO:0019005; GO:0030154; GO:0030163; GO:0030877; GO:0031624; GO:0031648; GO:0040014; GO:0042802; GO:0042803; GO:0043065; GO:0043161; GO:0051402; GO:0060070; GO:0061630; GO:0097718; GO:2001244"
"FUN_037573","ME2","ptg000026l:11925692-11934635","O42586","26S proteasome regulatory subunit 6A-B (26S proteasome AAA-ATPase subunit RPT5-B) (Proteasome 26S subunit ATPase 3-B) (Tat-binding protein 10) (TBP-10)","Xenopus laevis (African clawed frog)","protein catabolic process [GO:0030163]","GO:0005524; GO:0005634; GO:0005737; GO:0016887; GO:0022624; GO:0030163; GO:0036402"
"FUN_038166","ME14","ptg000027l:3306966-3311323","Q7ZX03","Forkhead box protein K2 (FoxK2) (Interleukin enhancer-binding factor 1) (ILF1) (xFoxK1)","Xenopus laevis (African clawed frog)","canonical glycolysis [GO:0061621]; cellular glucose homeostasis [GO:0001678]; negative regulation of autophagy [GO:0010507]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA-templated transcription [GO:0006355]; regulation of glucose metabolic process [GO:0010906]; response to starvation [GO:0042594]","GO:0000287; GO:0000976; GO:0001227; GO:0001678; GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0006355; GO:0010507; GO:0010906; GO:0042594; GO:0043565; GO:0045892; GO:0045893; GO:0061621"
"FUN_038464","ME5","ptg000027l:7601510-7607425","Q58DM8","Enoyl-CoA hydratase, mitochondrial (mECH) (mECH1) (EC 4.2.1.17) (EC 5.3.3.8) (Enoyl-CoA hydratase 1) (ECHS1) (Short-chain enoyl-CoA hydratase) (SCEH)","Bos taurus (Bovine)","fatty acid beta-oxidation [GO:0006635]","GO:0004165; GO:0004300; GO:0005739; GO:0005759; GO:0006635; GO:0043956; GO:0120092"
"FUN_038727","ME14","ptg000027l:10634998-10661226","P30566","Adenylosuccinate lyase (ADSL) (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)","Homo sapiens (Human)","'de novo' AMP biosynthetic process [GO:0044208]; 'de novo' IMP biosynthetic process [GO:0006189]; 'de novo' XMP biosynthetic process [GO:0097294]; aerobic respiration [GO:0009060]; AMP biosynthetic process [GO:0006167]; AMP salvage [GO:0044209]; GMP biosynthetic process [GO:0006177]; purine nucleotide biosynthetic process [GO:0006164]; response to hypoxia [GO:0001666]; response to muscle activity [GO:0014850]; response to nutrient [GO:0007584]; response to starvation [GO:0042594]","GO:0001666; GO:0004018; GO:0005829; GO:0006164; GO:0006167; GO:0006177; GO:0006189; GO:0007584; GO:0009060; GO:0014850; GO:0032991; GO:0042594; GO:0042802; GO:0044208; GO:0044209; GO:0070626; GO:0097294"
"FUN_039293","ME2","ptg000028l:389925-395432","P55070","Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12)","Lactarius deterrimus (False saffron milkcap)","glycolytic process [GO:0006096]","GO:0004365; GO:0005737; GO:0006096; GO:0051287"
"FUN_039818","ME3","ptg000031l:469151-472180","Q6DH69","Fatty-acid amide hydrolase 2-A (EC 3.5.1.99)","Danio rerio (Zebrafish) (Brachydanio rerio)","lipid catabolic process [GO:0016042]","GO:0016020; GO:0016042; GO:0017064"
"FUN_040103","ME8","ptg000031l:4225904-4236045","Q498M4","WD repeat-containing protein 5","Rattus norvegicus (Rat)","gluconeogenesis [GO:0006094]; histone H3 acetylation [GO:0043966]; histone H3-K14 acetylation [GO:0044154]; histone H3-K4 methylation [GO:0051568]; histone H4-K16 acetylation [GO:0043984]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]; negative regulation of histone H3-K4 methylation [GO:0051572]; neuron projection development [GO:0031175]; peptidyl-lysine methylation [GO:0018022]; positive regulation of gluconeogenesis [GO:0045722]; positive regulation of histone H3-K4 methylation [GO:0051571]; regulation of cell cycle [GO:0051726]; regulation of cell division [GO:0051302]; regulation of DNA-templated transcription [GO:0006355]; regulation of dosage compensation by inactivation of X chromosome [GO:1900095]; regulation of embryonic development [GO:0045995]; regulation of histone deacetylation [GO:0031063]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of tubulin deacetylation [GO:0090043]; skeletal system development [GO:0001501]; transcription initiation-coupled chromatin remodeling [GO:0045815]","GO:0000123; GO:0001501; GO:0005634; GO:0006094; GO:0006355; GO:0006357; GO:0018022; GO:0031063; GO:0031175; GO:0035064; GO:0035097; GO:0042393; GO:0042800; GO:0043966; GO:0043981; GO:0043982; GO:0043984; GO:0044154; GO:0044545; GO:0044665; GO:0044666; GO:0045722; GO:0045815; GO:0045995; GO:0048188; GO:0051302; GO:0051568; GO:0051571; GO:0051572; GO:0051726; GO:0071339; GO:0090043; GO:0140672; GO:1900095"
"FUN_040116","ME4","ptg000031l:4368735-4375156","Q12933","TNF receptor-associated factor 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF2) (RING-type E3 ubiquitin transferase TRAF2) (Tumor necrosis factor type 2 receptor-associated protein 3)","Homo sapiens (Human)","activation of NF-kappaB-inducing kinase activity [GO:0007250]; cellular response to nitric oxide [GO:0071732]; interleukin-17-mediated signaling pathway [GO:0097400]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; mRNA stabilization [GO:0048255]; negative regulation of glial cell apoptotic process [GO:0034351]; negative regulation of neuron death [GO:1901215]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of I-kappaB phosphorylation [GO:1903721]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of JNK cascade [GO:0046330]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of T cell cytokine production [GO:0002726]; positive regulation of tumor necrosis factor-mediated signaling pathway [GO:1903265]; programmed necrotic cell death [GO:0097300]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein K63-linked ubiquitination [GO:0070534]; protein-containing complex assembly [GO:0065003]; regulation of apoptotic process [GO:0042981]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of immunoglobulin production [GO:0002637]; regulation of protein-containing complex assembly [GO:0043254]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]; signal transduction involved in regulation of gene expression [GO:0023019]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","GO:0000151; GO:0002637; GO:0002726; GO:0002947; GO:0004842; GO:0005164; GO:0005174; GO:0005654; GO:0005829; GO:0005938; GO:0007165; GO:0007250; GO:0008270; GO:0009898; GO:0012506; GO:0019899; GO:0019901; GO:0019903; GO:0023019; GO:0030163; GO:0030674; GO:0031435; GO:0031625; GO:0031996; GO:0032743; GO:0033209; GO:0034351; GO:0034976; GO:0035631; GO:0042802; GO:0042981; GO:0043120; GO:0043122; GO:0043123; GO:0043254; GO:0043507; GO:0044877; GO:0045121; GO:0046330; GO:0046625; GO:0048255; GO:0051091; GO:0051092; GO:0051865; GO:0065003; GO:0070059; GO:0070534; GO:0071732; GO:0097057; GO:0097300; GO:0097400; GO:1901215; GO:1903265; GO:1903721; GO:1990604; GO:2001238"
"FUN_040244","ME0","ptg000031l:5830990-5836799","P19112","Fructose-1,6-bisphosphatase 1 (FBPase 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase 1) (Liver FBPase)","Rattus norvegicus (Rat)","carbohydrate metabolic process [GO:0005975]; cellular hyperosmotic salinity response [GO:0071475]; cellular hypotonic salinity response [GO:0071477]; cellular response to cAMP [GO:0071320]; cellular response to insulin stimulus [GO:0032869]; cellular response to magnesium ion [GO:0071286]; cellular response to phorbol 13-acetate 12-myristate [GO:1904628]; cellular response to raffinose [GO:0097403]; cellular response to xenobiotic stimulus [GO:0071466]; dephosphorylation [GO:0016311]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]; fructose metabolic process [GO:0006000]; gluconeogenesis [GO:0006094]; negative regulation of cell growth [GO:0030308]; negative regulation of glycolytic process [GO:0045820]; negative regulation of Ras protein signal transduction [GO:0046580]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of gluconeogenesis [GO:0006111]; response to cold [GO:0009409]; response to metformin [GO:1901558]; response to nutrient levels [GO:0031667]; sucrose biosynthetic process [GO:0005986]","GO:0000122; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0005975; GO:0005986; GO:0006000; GO:0006002; GO:0006094; GO:0006111; GO:0009409; GO:0016208; GO:0016311; GO:0030308; GO:0030388; GO:0031667; GO:0032869; GO:0042132; GO:0042802; GO:0045820; GO:0046580; GO:0046872; GO:0048029; GO:0061629; GO:0071286; GO:0071320; GO:0071466; GO:0071475; GO:0071477; GO:0097403; GO:1901558; GO:1904628"
"FUN_040784","ME13","ptg000031l:12653616-12663860","O65201","Acyl-coenzyme A oxidase 2, peroxisomal (AOX 2) (EC 1.3.3.6) (Long-chain acyl-CoA oxidase) (AtCX2)","Arabidopsis thaliana (Mouse-ear cress)","fatty acid beta-oxidation [GO:0006635]; fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; lipid homeostasis [GO:0055088]; long-chain fatty acid metabolic process [GO:0001676]","GO:0001676; GO:0003997; GO:0005504; GO:0005777; GO:0006635; GO:0033540; GO:0050660; GO:0055088; GO:0071949"
"FUN_041710","ME2","ptg000035l:6737981-6752397","Q5LUF3","Propionyl-CoA carboxylase alpha chain (EC 6.4.1.3)","Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)","lipid catabolic process [GO:0016042]","GO:0004658; GO:0005524; GO:0016042; GO:0046872"
"FUN_041721","ME5","ptg000035l:6790698-6792011","Q5R4G2","Platelet-activating factor acetylhydrolase IB subunit alpha2 (EC 3.1.1.47) (PAF acetylhydrolase 30 kDa subunit) (PAF-AH 30 kDa subunit) (PAF-AH subunit beta) (PAFAH subunit beta)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","lipid catabolic process [GO:0016042]; positive regulation of macroautophagy [GO:0016239]; spermatogenesis [GO:0007283]","GO:0001650; GO:0003847; GO:0005829; GO:0005886; GO:0007283; GO:0008247; GO:0016042; GO:0016239; GO:0042803; GO:0046982"
"FUN_042618","ME6","ptg000039l:411557-422380","Q6P8U6","Pancreatic triacylglycerol lipase (PL) (PTL) (Pancreatic lipase) (EC 3.1.1.3)","Mus musculus (Mouse)","intestinal cholesterol absorption [GO:0030299]; lipid catabolic process [GO:0016042]; lipid metabolic process [GO:0006629]; positive regulation of triglyceride lipase activity [GO:0061365]; post-embryonic development [GO:0009791]","GO:0004806; GO:0005615; GO:0006629; GO:0009791; GO:0016042; GO:0016298; GO:0030299; GO:0046872; GO:0047376; GO:0061365"
"FUN_042919","ME8","ptg000047l:1772928-1778879","Q12933","TNF receptor-associated factor 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF2) (RING-type E3 ubiquitin transferase TRAF2) (Tumor necrosis factor type 2 receptor-associated protein 3)","Homo sapiens (Human)","activation of NF-kappaB-inducing kinase activity [GO:0007250]; cellular response to nitric oxide [GO:0071732]; interleukin-17-mediated signaling pathway [GO:0097400]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; mRNA stabilization [GO:0048255]; negative regulation of glial cell apoptotic process [GO:0034351]; negative regulation of neuron death [GO:1901215]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of I-kappaB phosphorylation [GO:1903721]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of JNK cascade [GO:0046330]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of T cell cytokine production [GO:0002726]; positive regulation of tumor necrosis factor-mediated signaling pathway [GO:1903265]; programmed necrotic cell death [GO:0097300]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein K63-linked ubiquitination [GO:0070534]; protein-containing complex assembly [GO:0065003]; regulation of apoptotic process [GO:0042981]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of immunoglobulin production [GO:0002637]; regulation of protein-containing complex assembly [GO:0043254]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]; signal transduction involved in regulation of gene expression [GO:0023019]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","GO:0000151; GO:0002637; GO:0002726; GO:0002947; GO:0004842; GO:0005164; GO:0005174; GO:0005654; GO:0005829; GO:0005938; GO:0007165; GO:0007250; GO:0008270; GO:0009898; GO:0012506; GO:0019899; GO:0019901; GO:0019903; GO:0023019; GO:0030163; GO:0030674; GO:0031435; GO:0031625; GO:0031996; GO:0032743; GO:0033209; GO:0034351; GO:0034976; GO:0035631; GO:0042802; GO:0042981; GO:0043120; GO:0043122; GO:0043123; GO:0043254; GO:0043507; GO:0044877; GO:0045121; GO:0046330; GO:0046625; GO:0048255; GO:0051091; GO:0051092; GO:0051865; GO:0065003; GO:0070059; GO:0070534; GO:0071732; GO:0097057; GO:0097300; GO:0097400; GO:1901215; GO:1903265; GO:1903721; GO:1990604; GO:2001238"
"FUN_042950","ME0","ptg000047l:2301377-2311682","Q12933","TNF receptor-associated factor 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF2) (RING-type E3 ubiquitin transferase TRAF2) (Tumor necrosis factor type 2 receptor-associated protein 3)","Homo sapiens (Human)","activation of NF-kappaB-inducing kinase activity [GO:0007250]; cellular response to nitric oxide [GO:0071732]; interleukin-17-mediated signaling pathway [GO:0097400]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; mRNA stabilization [GO:0048255]; negative regulation of glial cell apoptotic process [GO:0034351]; negative regulation of neuron death [GO:1901215]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of I-kappaB phosphorylation [GO:1903721]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of JNK cascade [GO:0046330]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of T cell cytokine production [GO:0002726]; positive regulation of tumor necrosis factor-mediated signaling pathway [GO:1903265]; programmed necrotic cell death [GO:0097300]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein K63-linked ubiquitination [GO:0070534]; protein-containing complex assembly [GO:0065003]; regulation of apoptotic process [GO:0042981]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of immunoglobulin production [GO:0002637]; regulation of protein-containing complex assembly [GO:0043254]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]; signal transduction involved in regulation of gene expression [GO:0023019]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","GO:0000151; GO:0002637; GO:0002726; GO:0002947; GO:0004842; GO:0005164; GO:0005174; GO:0005654; GO:0005829; GO:0005938; GO:0007165; GO:0007250; GO:0008270; GO:0009898; GO:0012506; GO:0019899; GO:0019901; GO:0019903; GO:0023019; GO:0030163; GO:0030674; GO:0031435; GO:0031625; GO:0031996; GO:0032743; GO:0033209; GO:0034351; GO:0034976; GO:0035631; GO:0042802; GO:0042981; GO:0043120; GO:0043122; GO:0043123; GO:0043254; GO:0043507; GO:0044877; GO:0045121; GO:0046330; GO:0046625; GO:0048255; GO:0051091; GO:0051092; GO:0051865; GO:0065003; GO:0070059; GO:0070534; GO:0071732; GO:0097057; GO:0097300; GO:0097400; GO:1901215; GO:1903265; GO:1903721; GO:1990604; GO:2001238"
