FUN_037739-T1	sp|Q8T293|DIAC2_DICDI	40.8	353	1.5e-70	268.1	sp|Q8T293|DIAC2_DICDI Probable di-N-acetylchitobiase 2 OS=Dictyostelium discoideum OX=44689 GN=ctbs2 PE=3 SV=1
FUN_037743-T1	sp|Q9EP82|WDR4_MOUSE	31.0	355	1.4e-37	158.7	sp|Q9EP82|WDR4_MOUSE tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 OS=Mus musculus OX=10090 GN=Wdr4 PE=1 SV=2
FUN_037744-T1	sp|Q5ZI08|SPT5H_CHICK	57.9	1017	1.5e-258	894.0	sp|Q5ZI08|SPT5H_CHICK Transcription elongation factor SPT5 OS=Gallus gallus OX=9031 GN=SUPT5H PE=2 SV=1
FUN_037745-T1	sp|Q91X20|ASH2L_MOUSE	60.0	345	3.0e-116	420.2	sp|Q91X20|ASH2L_MOUSE Set1/Ash2 histone methyltransferase complex subunit ASH2 OS=Mus musculus OX=10090 GN=Ash2l PE=1 SV=1
FUN_037746-T1	sp|P12003|VINC_CHICK	38.8	1139	3.0e-182	640.6	sp|P12003|VINC_CHICK Vinculin OS=Gallus gallus OX=9031 GN=VCL PE=1 SV=4
FUN_037750-T1	sp|Q5HYC2|BRD10_HUMAN	33.3	420	9.4e-55	217.6	sp|Q5HYC2|BRD10_HUMAN Uncharacterized bromodomain-containing protein 10 OS=Homo sapiens OX=9606 GN=BRD10 PE=1 SV=2
FUN_037751-T1	sp|Q13445|TMED1_HUMAN	33.2	217	3.7e-27	123.2	sp|Q13445|TMED1_HUMAN Transmembrane emp24 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TMED1 PE=1 SV=1
FUN_037752-T1	sp|A2BGM5|FOXN4_DANRE	68.4	117	7.3e-42	172.9	sp|A2BGM5|FOXN4_DANRE Forkhead box protein N4 OS=Danio rerio OX=7955 GN=foxn4 PE=1 SV=1
FUN_037753-T1	sp|A7SKJ3|DPH2_NEMVE	44.1	313	3.2e-65	250.4	sp|A7SKJ3|DPH2_NEMVE 2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 OS=Nematostella vectensis OX=45351 GN=dph2 PE=3 SV=1
FUN_037755-T1	sp|Q4KLA0|CCNC_XENLA	64.0	267	6.3e-101	368.6	sp|Q4KLA0|CCNC_XENLA Cyclin-C OS=Xenopus laevis OX=8355 GN=ccnc PE=2 SV=1
FUN_037756-T1	sp|Q9D3W1|RSP14_MOUSE	49.6	224	8.4e-52	205.3	sp|Q9D3W1|RSP14_MOUSE Radial spoke head 14 homolog OS=Mus musculus OX=10090 GN=Rsph14 PE=1 SV=1
FUN_037757-T1	sp|Q3KQ71|SCNM1_XENLA	36.7	294	1.2e-30	135.2	sp|Q3KQ71|SCNM1_XENLA Sodium channel modifier 1 OS=Xenopus laevis OX=8355 GN=scnm1 PE=2 SV=1
FUN_037763-T1	sp|Q5ZJX4|RBM38_CHICK	57.6	92	4.4e-26	120.2	sp|Q5ZJX4|RBM38_CHICK RNA-binding protein 38 OS=Gallus gallus OX=9031 GN=RBM38 PE=2 SV=1
FUN_037768-T1	sp|O35552|F263_RAT	53.4	440	1.1e-130	468.4	sp|O35552|F263_RAT 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 OS=Rattus norvegicus OX=10116 GN=Pfkfb3 PE=2 SV=1
FUN_037769-T1	sp|O95147|DUS14_HUMAN	47.9	167	1.3e-43	177.6	sp|O95147|DUS14_HUMAN Dual specificity protein phosphatase 14 OS=Homo sapiens OX=9606 GN=DUSP14 PE=1 SV=1
FUN_037772-T1	sp|Q32P28|P3H1_HUMAN	33.7	692	1.0e-99	365.9	sp|Q32P28|P3H1_HUMAN Prolyl 3-hydroxylase 1 OS=Homo sapiens OX=9606 GN=P3H1 PE=1 SV=2
FUN_037775-T1	sp|P48630|FD6E1_SOYBN	49.3	377	7.5e-100	365.5	sp|P48630|FD6E1_SOYBN Omega-6 fatty acid desaturase, endoplasmic reticulum isozyme 1 OS=Glycine max OX=3847 GN=FAD2-1 PE=2 SV=1
FUN_037777-T1	sp|B3EWZ5|MLRP1_ACRMI	36.2	696	3.0e-109	399.1	sp|B3EWZ5|MLRP1_ACRMI MAM and LDL-receptor class A domain-containing protein 1 (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1
FUN_037784-T1	sp|Q9VCA2|ORCT_DROME	27.9	524	4.1e-58	227.3	sp|Q9VCA2|ORCT_DROME Organic cation transporter protein OS=Drosophila melanogaster OX=7227 GN=Orct PE=1 SV=1
FUN_037791-T1	sp|Q9Z0E8|S22A5_MOUSE	29.9	532	1.3e-54	215.7	sp|Q9Z0E8|S22A5_MOUSE Organic cation/carnitine transporter 2 OS=Mus musculus OX=10090 GN=Slc22a5 PE=1 SV=1
FUN_037794-T1	sp|P08836|FPPS_CHICK	56.7	275	4.8e-89	329.3	sp|P08836|FPPS_CHICK Farnesyl pyrophosphate synthase OS=Gallus gallus OX=9031 GN=FDPS PE=1 SV=2
FUN_037795-T1	sp|P51960|MYBA_MOUSE	33.6	758	4.3e-85	317.4	sp|P51960|MYBA_MOUSE Myb-related protein A OS=Mus musculus OX=10090 GN=Mybl1 PE=1 SV=2
FUN_037796-T1	sp|Q9CWF6|BBS2_MOUSE	66.9	718	8.9e-285	980.7	sp|Q9CWF6|BBS2_MOUSE BBSome complex member BBS2 OS=Mus musculus OX=10090 GN=Bbs2 PE=1 SV=1
FUN_037800-T1	sp|Q5RJA1|RFX6_DANRE	47.5	482	3.5e-115	417.5	sp|Q5RJA1|RFX6_DANRE DNA-binding protein RFX6 OS=Danio rerio OX=7955 GN=rfx6 PE=2 SV=2
FUN_037801-T1	sp|Q8INF0|GCY8E_DROME	41.3	620	2.4e-140	500.7	sp|Q8INF0|GCY8E_DROME Soluble guanylate cyclase 88E OS=Drosophila melanogaster OX=7227 GN=Gyc88E PE=1 SV=4
FUN_037805-T1	sp|A0JM24|NXRD1_XENTR	32.9	347	7.4e-41	169.5	sp|A0JM24|NXRD1_XENTR NADP-dependent oxidoreductase domain-containing protein 1 OS=Xenopus tropicalis OX=8364 GN=noxred1 PE=2 SV=1
FUN_037808-T1	sp|P51954|NEK1_MOUSE	41.6	308	5.2e-66	253.4	sp|P51954|NEK1_MOUSE Serine/threonine-protein kinase Nek1 OS=Mus musculus OX=10090 GN=Nek1 PE=1 SV=2
FUN_037809-T1	sp|Q99496|RING2_HUMAN	59.6	339	1.6e-98	360.9	sp|Q99496|RING2_HUMAN E3 ubiquitin-protein ligase RING2 OS=Homo sapiens OX=9606 GN=RNF2 PE=1 SV=1
FUN_037812-T1	sp|B3EWZ6|MLRP2_ACRMI	97.5	7299	0.0e+00	14917.2	sp|B3EWZ6|MLRP2_ACRMI MAM and LDL-receptor class A domain-containing protein 2 (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1
FUN_037825-T1	sp|Q9QZ49|UBXN8_MOUSE	29.2	226	2.0e-11	71.2	sp|Q9QZ49|UBXN8_MOUSE UBX domain-containing protein 8 OS=Mus musculus OX=10090 GN=Ubxn8 PE=1 SV=1
FUN_037826-T1	sp|Q9JHI5|IVD_MOUSE	73.5	388	3.4e-169	597.0	sp|Q9JHI5|IVD_MOUSE Isovaleryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ivd PE=1 SV=1
FUN_037830-T1	sp|Q5U4T7|BIC1B_XENLA	42.1	932	1.4e-163	578.6	sp|Q5U4T7|BIC1B_XENLA Protein bicaudal C homolog 1-B OS=Xenopus laevis OX=8355 GN=bicc1-b PE=2 SV=1
FUN_037834-T1	sp|P05423|RPC4_HUMAN	40.7	413	3.7e-38	160.6	sp|P05423|RPC4_HUMAN DNA-directed RNA polymerase III subunit RPC4 OS=Homo sapiens OX=9606 GN=POLR3D PE=1 SV=2
FUN_037835-T1	sp|A0JNC1|CDS2_BOVIN	57.1	410	3.5e-138	493.0	sp|A0JNC1|CDS2_BOVIN Phosphatidate cytidylyltransferase 2 OS=Bos taurus OX=9913 GN=CDS2 PE=2 SV=1
FUN_037836-T1	sp|P12004|PCNA_HUMAN	65.3	259	5.0e-100	365.5	sp|P12004|PCNA_HUMAN Proliferating cell nuclear antigen OS=Homo sapiens OX=9606 GN=PCNA PE=1 SV=1
FUN_037837-T1	sp|F6QV99|ATAD1_BOVIN	62.9	345	2.2e-119	430.3	sp|F6QV99|ATAD1_BOVIN Outer mitochondrial transmembrane helix translocase OS=Bos taurus OX=9913 GN=ATAD1 PE=2 SV=2
FUN_037838-T1	sp|P62265|RS14_CRIGR	88.2	152	1.3e-68	260.4	sp|P62265|RS14_CRIGR Small ribosomal subunit protein uS11 OS=Cricetulus griseus OX=10029 GN=RPS14 PE=2 SV=3
FUN_037843-T1	sp|P56701|PSMD2_BOVIN	72.5	861	0.0e+00	1194.9	sp|P56701|PSMD2_BOVIN 26S proteasome non-ATPase regulatory subunit 2 OS=Bos taurus OX=9913 GN=PSMD2 PE=1 SV=2
FUN_037845-T1	sp|Q8C0E2|VP26B_MOUSE	79.1	301	1.4e-141	503.8	sp|Q8C0E2|VP26B_MOUSE Vacuolar protein sorting-associated protein 26B OS=Mus musculus OX=10090 GN=Vps26b PE=1 SV=1
FUN_037847-T1	sp|P59015|VPS18_DANRE	45.1	987	1.5e-247	857.4	sp|P59015|VPS18_DANRE Vacuolar protein sorting-associated protein 18 homolog OS=Danio rerio OX=7955 GN=vps18 PE=2 SV=2
FUN_037848-T1	sp|Q0VC03|MFSD5_BOVIN	47.5	394	1.8e-102	374.4	sp|Q0VC03|MFSD5_BOVIN Molybdate-anion transporter OS=Bos taurus OX=9913 GN=MFSD5 PE=2 SV=1
FUN_037853-T1	sp|P38487|CREA_BACB0	66.5	409	1.9e-160	567.0	sp|P38487|CREA_BACB0 Creatinase OS=Bacillus sp. (strain B-0618) OX=69000 PE=1 SV=3
FUN_037862-T1	sp|P30839|AL3A2_RAT	52.2	454	5.5e-140	499.2	sp|P30839|AL3A2_RAT Aldehyde dehydrogenase family 3 member A2 OS=Rattus norvegicus OX=10116 GN=Aldh3a2 PE=1 SV=1
FUN_037867-T2	sp|Q9C0H5|RHG39_HUMAN	58.9	384	1.7e-133	478.4	sp|Q9C0H5|RHG39_HUMAN Rho GTPase-activating protein 39 OS=Homo sapiens OX=9606 GN=ARHGAP39 PE=1 SV=2
FUN_037867-T2	sp|Q9C0H5|RHG39_HUMAN	68.3	82	2.2e-08	62.8	sp|Q9C0H5|RHG39_HUMAN Rho GTPase-activating protein 39 OS=Homo sapiens OX=9606 GN=ARHGAP39 PE=1 SV=2
FUN_037870-T1	sp|P08642|RASH_CHICK	80.5	174	5.3e-75	282.0	sp|P08642|RASH_CHICK GTPase HRas OS=Gallus gallus OX=9031 GN=HRAS PE=1 SV=1
FUN_037871-T1	sp|Q9P2E2|KIF17_HUMAN	51.4	481	5.7e-124	446.4	sp|Q9P2E2|KIF17_HUMAN Kinesin-like protein KIF17 OS=Homo sapiens OX=9606 GN=KIF17 PE=1 SV=3
FUN_037875-T1	sp|O86938|PPD_STRVT	32.4	376	3.4e-48	194.1	sp|O86938|PPD_STRVT Phosphonopyruvate decarboxylase OS=Streptomyces viridochromogenes (strain DSM 40736 / JCM 4977 / BCRC 1201 / Tue 494) OX=591159 GN=ppd PE=1 SV=1
FUN_037877-T1	sp|P86733|KCP_HALAI	41.8	110	7.4e-27	125.6	sp|P86733|KCP_HALAI BPTI/Kunitz domain-containing protein (Fragment) OS=Haliotis asinina OX=109174 PE=1 SV=1
FUN_037878-T1	sp|A7S7F2|BYST_NEMVE	83.2	101	5.7e-42	171.4	sp|A7S7F2|BYST_NEMVE Bystin OS=Nematostella vectensis OX=45351 GN=bysl PE=3 SV=1
FUN_037896-T1	sp|Q7TN88|PK1L2_MOUSE	25.8	1720	6.2e-137	491.9	sp|Q7TN88|PK1L2_MOUSE Polycystin-1-like protein 2 OS=Mus musculus OX=10090 GN=Pkd1l2 PE=2 SV=1
FUN_037898-T1	sp|Q8CBH5|MFSD6_MOUSE	22.7	569	1.1e-22	109.8	sp|Q8CBH5|MFSD6_MOUSE Major facilitator superfamily domain-containing protein 6 OS=Mus musculus OX=10090 GN=Mfsd6 PE=1 SV=1
FUN_037899-T1	sp|F5H4B4|F227A_HUMAN	26.1	502	3.7e-37	157.9	sp|F5H4B4|F227A_HUMAN Protein FAM227A OS=Homo sapiens OX=9606 GN=FAM227A PE=1 SV=1
FUN_037900-T1	sp|Q8NEP7|KLDC9_HUMAN	30.5	295	1.8e-27	125.2	sp|Q8NEP7|KLDC9_HUMAN Kelch domain-containing protein 9 OS=Homo sapiens OX=9606 GN=KLHDC9 PE=1 SV=2
FUN_037903-T1	sp|Q5XK85|KATIP_XENLA	25.0	1134	1.4e-34	150.2	sp|Q5XK85|KATIP_XENLA Protein KATNIP homolog OS=Xenopus laevis OX=8355 PE=2 SV=1
FUN_037906-T1	sp|Q8BGX0|TRI23_MOUSE	62.5	544	6.7e-203	708.4	sp|Q8BGX0|TRI23_MOUSE E3 ubiquitin-protein ligase TRIM23 OS=Mus musculus OX=10090 GN=Trim23 PE=2 SV=1
FUN_037907-T1	sp|Q0VFT9|TPC13_XENTR	56.3	423	5.6e-120	432.6	sp|Q0VFT9|TPC13_XENTR Trafficking protein particle complex subunit 13 OS=Xenopus tropicalis OX=8364 GN=trappc13 PE=2 SV=1
FUN_037908-T1	sp|Q575S9|CYGB2_ORYLA	32.1	137	3.5e-14	79.7	sp|Q575S9|CYGB2_ORYLA Cytoglobin-2 OS=Oryzias latipes OX=8090 GN=cygb2 PE=2 SV=2
FUN_037909-T1	sp|P48149|RS15A_DROME	84.6	130	6.6e-61	234.6	sp|P48149|RS15A_DROME Small ribosomal subunit protein uS8A OS=Drosophila melanogaster OX=7227 GN=RpS15Aa PE=1 SV=2
FUN_037910-T1	sp|Q8IV35|CF337_HUMAN	30.2	865	1.6e-100	369.4	sp|Q8IV35|CF337_HUMAN Cilia- and flagella-associated protein 337 OS=Homo sapiens OX=9606 GN=CFAP337 PE=1 SV=2
FUN_037911-T1	sp|Q9H7B4|SMYD3_HUMAN	32.7	452	3.0e-71	270.8	sp|Q9H7B4|SMYD3_HUMAN Histone-lysine N-methyltransferase SMYD3 OS=Homo sapiens OX=9606 GN=SMYD3 PE=1 SV=4
FUN_037915-T1	sp|O43149|ZZEF1_HUMAN	34.5	3025	0.0e+00	1415.6	sp|O43149|ZZEF1_HUMAN Zinc finger ZZ-type and EF-hand domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZZEF1 PE=1 SV=6
FUN_037916-T1	sp|Q2KIH4|RRS1_BOVIN	50.7	292	1.5e-72	274.6	sp|Q2KIH4|RRS1_BOVIN Ribosome biogenesis regulatory protein homolog OS=Bos taurus OX=9913 GN=RRS1 PE=2 SV=1
FUN_037917-T1	sp|Q8IVV7|GID4_HUMAN	79.3	188	5.6e-91	335.1	sp|Q8IVV7|GID4_HUMAN Glucose-induced degradation protein 4 homolog OS=Homo sapiens OX=9606 GN=GID4 PE=1 SV=1
FUN_037920-T1	sp|Q8BIF2|RFOX3_MOUSE	58.4	149	1.5e-33	144.8	sp|Q8BIF2|RFOX3_MOUSE RNA binding protein fox-1 homolog 3 OS=Mus musculus OX=10090 GN=Rbfox3 PE=1 SV=2
FUN_037922-T1	sp|O48767|AUG2_ARATH	24.0	154	2.4e-10	67.4	sp|O48767|AUG2_ARATH AUGMIN subunit 2 OS=Arabidopsis thaliana OX=3702 GN=AUG2 PE=1 SV=2
FUN_037923-T2	sp|P51178|PLCD1_HUMAN	30.7	792	1.8e-86	322.4	sp|P51178|PLCD1_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 OS=Homo sapiens OX=9606 GN=PLCD1 PE=1 SV=2
FUN_037926-T1	sp|A0A0G2K1Q8|ABCA3_RAT	46.9	1760	0.0e+00	1404.0	sp|A0A0G2K1Q8|ABCA3_RAT Phospholipid-transporting ATPase ABCA3 OS=Rattus norvegicus OX=10116 GN=Abca3 PE=1 SV=1
FUN_037927-T1	sp|Q96QE5|TEFM_HUMAN	26.8	235	5.2e-14	80.5	sp|Q96QE5|TEFM_HUMAN Transcription elongation factor, mitochondrial OS=Homo sapiens OX=9606 GN=TEFM PE=1 SV=1
FUN_037931-T1	sp|A7M7B9|NTH_CHICK	64.4	225	3.2e-85	316.6	sp|A7M7B9|NTH_CHICK Endonuclease III-like protein 1 OS=Gallus gallus OX=9031 GN=NTHL1 PE=2 SV=1
FUN_037932-T1	sp|F4KFT7|TENAC_ARATH	27.5	298	3.9e-28	127.1	sp|F4KFT7|TENAC_ARATH Bifunctional TH2 protein, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=TH2 PE=1 SV=1
FUN_037933-T1	sp|Q4V832|AP4AT_XENLA	29.1	413	1.0e-26	123.2	sp|Q4V832|AP4AT_XENLA AP-4 complex accessory subunit tepsin OS=Xenopus laevis OX=8355 GN=tepsin PE=2 SV=2
FUN_037936-T1	sp|Q3MHZ2|SPSB3_BOVIN	40.0	210	1.7e-35	151.0	sp|Q3MHZ2|SPSB3_BOVIN SPRY domain-containing SOCS box protein 3 OS=Bos taurus OX=9913 GN=SPSB3 PE=2 SV=1
FUN_037937-T1	sp|Q5M9B1|SPSB3_XENLA	51.3	226	6.9e-63	242.3	sp|Q5M9B1|SPSB3_XENLA SPRY domain-containing SOCS box protein 3 OS=Xenopus laevis OX=8355 GN=spsb3 PE=2 SV=1
FUN_037938-T1	sp|Q76MZ1|CYH1_CHLAE	68.1	282	7.8e-115	414.8	sp|Q76MZ1|CYH1_CHLAE Cytohesin-1 OS=Chlorocebus aethiops OX=9534 GN=CYTH1 PE=2 SV=1
FUN_037941-T1	sp|Q9D8W5|PSD12_MOUSE	63.6	445	7.2e-163	575.1	sp|Q9D8W5|PSD12_MOUSE 26S proteasome non-ATPase regulatory subunit 12 OS=Mus musculus OX=10090 GN=Psmd12 PE=1 SV=4
FUN_037944-T1	sp|Q32KN5|DNAL4_BOVIN	79.8	94	7.6e-42	171.0	sp|Q32KN5|DNAL4_BOVIN Dynein axonemal light chain 4 OS=Bos taurus OX=9913 GN=DNAL4 PE=3 SV=1
FUN_037945-T1	sp|Q8C9A2|ENDOV_MOUSE	58.4	243	5.0e-79	295.8	sp|Q8C9A2|ENDOV_MOUSE Endonuclease V OS=Mus musculus OX=10090 GN=Endov PE=1 SV=2
FUN_037951-T1	sp|Q7TSH4|CP110_MOUSE	28.3	226	1.3e-11	73.6	sp|Q7TSH4|CP110_MOUSE Centriolar coiled-coil protein of 110 kDa OS=Mus musculus OX=10090 GN=Ccp110 PE=1 SV=1
FUN_037952-T1	sp|Q6PIF6|MYO7B_HUMAN	26.7	797	3.1e-66	255.4	sp|Q6PIF6|MYO7B_HUMAN Unconventional myosin-VIIb OS=Homo sapiens OX=9606 GN=MYO7B PE=1 SV=2
FUN_037953-T1	sp|Q91905|FXI1B_XENLA	68.3	60	4.7e-18	92.8	sp|Q91905|FXI1B_XENLA Forkhead box protein I1-B OS=Xenopus laevis OX=8355 GN=foxi1-b PE=2 SV=1
FUN_037955-T1	sp|Q9PVY9|FXC2A_XENLA	40.6	217	5.7e-36	153.3	sp|Q9PVY9|FXC2A_XENLA Forkhead box protein C2-A OS=Xenopus laevis OX=8355 GN=foxc2-a PE=2 SV=1
FUN_037957-T1	sp|Q96HU1|SGSM3_HUMAN	61.7	798	1.2e-288	993.8	sp|Q96HU1|SGSM3_HUMAN Small G protein signaling modulator 3 OS=Homo sapiens OX=9606 GN=SGSM3 PE=1 SV=1
FUN_037960-T1	sp|Q0V9C9|ECSIT_XENTR	31.6	339	3.0e-45	184.1	sp|Q0V9C9|ECSIT_XENTR Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial OS=Xenopus tropicalis OX=8364 GN=ecsit PE=2 SV=1
FUN_037961-T1	sp|A7RKS5|RSSA_NEMVE	75.9	257	1.0e-107	391.3	sp|A7RKS5|RSSA_NEMVE Small ribosomal subunit protein uS2 OS=Nematostella vectensis OX=45351 GN=v1g198553 PE=3 SV=1
FUN_037962-T1	sp|Q8BZK4|S35F4_MOUSE	35.1	385	7.4e-49	196.1	sp|Q8BZK4|S35F4_MOUSE Solute carrier family 35 member F4 OS=Mus musculus OX=10090 GN=Slc35f4 PE=2 SV=1
FUN_037963-T1	sp|Q80YR4|ZN598_MOUSE	47.4	310	3.0e-77	291.2	sp|Q80YR4|ZN598_MOUSE E3 ubiquitin-protein ligase ZNF598 OS=Mus musculus OX=10090 GN=Znf598 PE=1 SV=1
FUN_037964-T1	sp|P11914|MPPA_YEAST	29.8	416	9.1e-36	152.9	sp|P11914|MPPA_YEAST Mitochondrial-processing peptidase subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAS2 PE=1 SV=1
FUN_037967-T1	sp|Q09630|GRM1_CAEEL	24.1	906	2.2e-38	162.5	sp|Q09630|GRM1_CAEEL Probable metabotropic glutamate receptor mgl-1 OS=Caenorhabditis elegans OX=6239 GN=mgl-1 PE=3 SV=1
FUN_037968-T1	sp|Q16658|FSCN1_HUMAN	40.2	488	2.5e-97	357.5	sp|Q16658|FSCN1_HUMAN Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3
FUN_037969-T1	sp|Q7TN88|PK1L2_MOUSE	26.7	1919	1.5e-169	600.1	sp|Q7TN88|PK1L2_MOUSE Polycystin-1-like protein 2 OS=Mus musculus OX=10090 GN=Pkd1l2 PE=2 SV=1
FUN_037970-T1	sp|D4D448|EASE_TRIVH	26.9	458	2.2e-24	115.2	sp|D4D448|EASE_TRIVH FAD-linked oxidoreductase easE OS=Trichophyton verrucosum (strain HKI 0517) OX=663202 GN=easE PE=3 SV=1
FUN_037971-T1	sp|Q9C0C9|UBE2O_HUMAN	43.4	376	1.2e-78	296.6	sp|Q9C0C9|UBE2O_HUMAN (E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3
FUN_037973-T1	sp|Q9UPN4|CP131_HUMAN	42.9	688	9.3e-66	253.8	sp|Q9UPN4|CP131_HUMAN Centrosomal protein of 131 kDa OS=Homo sapiens OX=9606 GN=CEP131 PE=1 SV=3
FUN_037974-T1	sp|Q3UHR0|BAHC1_MOUSE	27.2	746	2.1e-45	187.6	sp|Q3UHR0|BAHC1_MOUSE BAH and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Bahcc1 PE=1 SV=2
FUN_037975-T1	sp|Q8IY33|MILK2_HUMAN	36.1	280	6.1e-42	174.9	sp|Q8IY33|MILK2_HUMAN MICAL-like protein 2 OS=Homo sapiens OX=9606 GN=MICALL2 PE=1 SV=1
FUN_037975-T1	sp|Q8IY33|MILK2_HUMAN	43.2	148	5.4e-22	108.6	sp|Q8IY33|MILK2_HUMAN MICAL-like protein 2 OS=Homo sapiens OX=9606 GN=MICALL2 PE=1 SV=1
FUN_037976-T1	sp|Q9D9S1|EVG1_MOUSE	44.3	192	1.9e-28	127.5	sp|Q9D9S1|EVG1_MOUSE UPF0193 protein EVG1 homolog OS=Mus musculus OX=10090 PE=2 SV=1
FUN_037977-T1	sp|A0JP70|WDR90_XENTR	42.9	1940	0.0e+00	1565.1	sp|A0JP70|WDR90_XENTR WD repeat-containing protein 90 OS=Xenopus tropicalis OX=8364 GN=wdr90 PE=2 SV=1
FUN_037978-T1	sp|Q9UTA8|YL8A_SCHPO	32.4	262	8.2e-29	129.0	sp|Q9UTA8|YL8A_SCHPO Uncharacterized methyltransferase-like C25B8.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC25B8.10 PE=3 SV=1
FUN_037979-T1	sp|P51570|GALK1_HUMAN	60.5	385	5.8e-129	462.2	sp|P51570|GALK1_HUMAN Galactokinase OS=Homo sapiens OX=9606 GN=GALK1 PE=1 SV=1
FUN_037983-T1	sp|Q8BTK5|SMYD4_MOUSE	28.3	600	9.8e-55	216.5	sp|Q8BTK5|SMYD4_MOUSE Protein-lysine N-methyltransferase SMYD4 OS=Mus musculus OX=10090 GN=Smyd4 PE=2 SV=2
FUN_037985-T1	sp|Q9QZB9|DCTN5_MOUSE	85.0	107	2.6e-48	193.0	sp|Q9QZB9|DCTN5_MOUSE Dynactin subunit 5 OS=Mus musculus OX=10090 GN=Dctn5 PE=1 SV=1
FUN_037986-T1	sp|Q8BX80|ENASE_MOUSE	37.7	703	9.5e-121	436.0	sp|Q8BX80|ENASE_MOUSE Cytosolic endo-beta-N-acetylglucosaminidase OS=Mus musculus OX=10090 GN=Engase PE=1 SV=1
FUN_037989-T1	sp|Q6ZUK4|TMM26_HUMAN	46.2	91	4.4e-13	77.4	sp|Q6ZUK4|TMM26_HUMAN Transmembrane protein 26 OS=Homo sapiens OX=9606 GN=TMEM26 PE=1 SV=1
FUN_037990-T1	sp|A5PKG7|KCTD5_BOVIN	68.2	198	5.2e-73	275.4	sp|A5PKG7|KCTD5_BOVIN BTB/POZ domain-containing protein KCTD5 OS=Bos taurus OX=9913 GN=KCTD5 PE=2 SV=1
FUN_037991-T1	sp|Q9D666|SUN1_MOUSE	45.6	206	2.7e-47	191.0	sp|Q9D666|SUN1_MOUSE SUN domain-containing protein 1 OS=Mus musculus OX=10090 GN=Sun1 PE=1 SV=2
FUN_037993-T2	sp|Q8K448|ABCA5_MOUSE	33.3	1722	6.4e-233	809.7	sp|Q8K448|ABCA5_MOUSE Cholesterol transporter ABCA5 OS=Mus musculus OX=10090 GN=Abca5 PE=1 SV=2
FUN_037996-T1	sp|B4F7A1|LYRM7_RAT	45.2	84	7.5e-15	81.3	sp|B4F7A1|LYRM7_RAT Complex III assembly factor LYRM7 OS=Rattus norvegicus OX=10116 GN=Lyrm7 PE=3 SV=1
FUN_037997-T1	sp|Q4WU07|CWC2_ASPFU	42.5	299	1.2e-52	208.8	sp|Q4WU07|CWC2_ASPFU Pre-mRNA-splicing factor cwc2 OS=Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) OX=330879 GN=cwc2 PE=3 SV=1
FUN_037998-T1	sp|Q5HZT0|DXO_XENLA	39.8	369	5.7e-79	296.2	sp|Q5HZT0|DXO_XENLA Decapping and exoribonuclease protein OS=Xenopus laevis OX=8355 GN=dxo PE=2 SV=1
FUN_037999-T1	sp|Q09655|GPAN1_CAEEL	34.5	284	1.2e-28	129.0	sp|Q09655|GPAN1_CAEEL G patch domain and ankyrin repeat-containing protein 1 homolog OS=Caenorhabditis elegans OX=6239 GN=ZK1320.7 PE=4 SV=3
FUN_038000-T1	sp|Q6GR34|CP52A_XENLA	50.0	164	1.5e-41	170.6	sp|Q6GR34|CP52A_XENLA Uncharacterized protein C16orf52 homolog A OS=Xenopus laevis OX=8355 PE=2 SV=1
FUN_038002-T1	sp|Q9DCH2|POP7_MOUSE	50.4	121	5.1e-24	112.1	sp|Q9DCH2|POP7_MOUSE Ribonuclease P protein subunit p20 OS=Mus musculus OX=10090 GN=Pop7 PE=2 SV=1
FUN_038003-T1	sp|Q6DJF8|MET23_XENLA	51.0	210	6.0e-62	238.8	sp|Q6DJF8|MET23_XENLA Histone-arginine methyltransferase METTL23 OS=Xenopus laevis OX=8355 GN=mettl23 PE=2 SV=1
FUN_038004-T1	sp|Q5XX13|FBW10_HUMAN	35.0	762	7.6e-99	363.6	sp|Q5XX13|FBW10_HUMAN F-box/WD repeat-containing protein 10 OS=Homo sapiens OX=9606 GN=FBXW10 PE=1 SV=2
