group_id,apul,peve,ptua,type,avg_identity
OG_07833,FUN_035158-T1,Peve_00003080,Pocillopora_meandrina_HIv1___TS.g14947.t1b,three_way,56.551
OG_07834,FUN_035159-T1,Peve_00006321,Pocillopora_meandrina_HIv1___RNAseq.g27599.t1,three_way,55.585
OG_07835,FUN_035161-T1,Peve_00006324,Pocillopora_meandrina_HIv1___RNAseq.11026_t,three_way,61.05166666666667
OG_07836,FUN_035166-T1,Peve_00036194,Pocillopora_meandrina_HIv1___RNAseq.g27915.t1,three_way,52.95516666666667
OG_07837,FUN_035168-T1,Peve_00036178,Pocillopora_meandrina_HIv1___RNAseq.g27917.t1,three_way,73.896
OG_07838,FUN_035169-T1,Peve_00036181,Pocillopora_meandrina_HIv1___RNAseq.g27918.t1,three_way,87.309
OG_07839,FUN_035170-T1,Peve_00036182,Pocillopora_meandrina_HIv1___RNAseq.g27919.t1,three_way,79.174
OG_07840,FUN_035171-T1,Peve_00036183,Pocillopora_meandrina_HIv1___RNAseq.g27920.t1,three_way,64.12
OG_07841,FUN_035174-T1,Peve_00036186,Pocillopora_meandrina_HIv1___RNAseq.g27927.t1,three_way,61.35166666666667
OG_07842,FUN_035177-T1,Peve_00036192,Pocillopora_meandrina_HIv1___RNAseq.g27936.t1,three_way,89.8475
OG_07843,FUN_035180-T1,Peve_00021485,Pocillopora_meandrina_HIv1___TS.g15289.t2,three_way,73.132
OG_07844,FUN_035182-T1,Peve_00021488,Pocillopora_meandrina_HIv1___RNAseq.g27944.t1,three_way,78.65466666666667
OG_07845,FUN_035183-T1,Peve_00021486,Pocillopora_meandrina_HIv1___RNAseq.g27945.t1,three_way,68.04133333333333
OG_07846,FUN_035184-T1,Peve_00036894,Pocillopora_meandrina_HIv1___RNAseq.g27956.t1,three_way,61.53933333333333
OG_07847,FUN_035185-T1,Peve_00036893,Pocillopora_meandrina_HIv1___RNAseq.g27955.t1,three_way,75.83783333333334
OG_07848,FUN_035190-T1,Peve_00044650,Pocillopora_meandrina_HIv1___RNAseq.g27958.t1,three_way,60.0245
OG_07849,FUN_035191-T1,Peve_00044663,Pocillopora_meandrina_HIv1___RNAseq.g27959.t1,three_way,74.12833333333333
OG_07850,FUN_035192-T1,Peve_00036908,Pocillopora_meandrina_HIv1___RNAseq.g27961.t1,three_way,54.408166666666666
OG_07851,FUN_035194-T1,Peve_00016110,Pocillopora_meandrina_HIv1___RNAseq.g8466.t1,three_way,62.026
OG_07852,FUN_035196-T1,Peve_00044655,Pocillopora_meandrina_HIv1___TS.g15307.t1,three_way,54.73116666666667
OG_07853,FUN_035207-T1,Peve_00027696,Pocillopora_meandrina_HIv1___RNAseq.g27964.t1a,three_way,52.52433333333333
OG_07854,FUN_035208-T1,Peve_00027694,Pocillopora_meandrina_HIv1___RNAseq.g27632.t1,three_way,78.51983333333334
OG_07855,FUN_035210-T1,Peve_00027693,Pocillopora_meandrina_HIv1___RNAseq.g27630.t1,three_way,70.29866666666666
OG_07856,FUN_035211-T1,Peve_00027692,Pocillopora_meandrina_HIv1___RNAseq.g27628.t1,three_way,61.521499999999996
OG_07857,FUN_035212-T1,Peve_00027689,Pocillopora_meandrina_HIv1___RNAseq.g27625.t1,three_way,88.569
OG_07858,FUN_035213-T1,Peve_00027688,Pocillopora_meandrina_HIv1___RNAseq.g27624.t1,three_way,87.76233333333333
OG_07859,FUN_035214-T1,Peve_00027702,Pocillopora_meandrina_HIv1___RNAseq.g27840.t2,three_way,74.03666666666668
OG_07860,FUN_035215-T1,Peve_00027695,Pocillopora_meandrina_HIv1___RNAseq.g27616.t1,three_way,57.300666666666665
OG_07861,FUN_035216-T2,Peve_00035892,Pocillopora_meandrina_HIv1___RNAseq.g27615.t1,three_way,70.04816666666666
OG_07862,FUN_035217-T1,Peve_00035882,Pocillopora_meandrina_HIv1___TS.g14965.t1,three_way,86.42566666666667
OG_07863,FUN_035220-T1,Peve_00035885,Pocillopora_meandrina_HIv1___RNAseq.g27612.t1,three_way,83.25133333333333
OG_07864,FUN_035221-T1,Peve_00035886,Pocillopora_meandrina_HIv1___RNAseq.g27610.t1,three_way,84.449
OG_07865,FUN_035222-T1,Peve_00035887,Pocillopora_meandrina_HIv1___RNAseq.g27609.t1,three_way,55.40566666666666
OG_07866,FUN_035224-T1,Peve_00035889,Pocillopora_meandrina_HIv1___RNAseq.g27608.t2,three_way,68.49266666666666
OG_07867,FUN_035225-T1,Peve_00035891,Pocillopora_meandrina_HIv1___RNAseq.g27617.t1,three_way,54.354
OG_07868,FUN_035226-T1,Peve_00044870,Pocillopora_meandrina_HIv1___RNAseq.g27607.t1,three_way,72.06166666666667
OG_07869,FUN_035227-T1,Peve_00043182,Pocillopora_meandrina_HIv1___RNAseq.g27605.t1,three_way,65.062
OG_07870,FUN_035228-T1,Peve_00026317,Pocillopora_meandrina_HIv1___RNAseq.g27602.t1,three_way,56.61966666666667
OG_07871,FUN_035229-T1,Peve_00026316,Pocillopora_meandrina_HIv1___RNAseq.g27626.t1,three_way,69.89033333333333
OG_07872,FUN_035231-T1,Peve_00044486,Pocillopora_meandrina_HIv1___RNAseq.g27905.t1,three_way,73.57433333333333
OG_07873,FUN_035233-T1,Peve_00044494,Pocillopora_meandrina_HIv1___RNAseq.g27904.t1,three_way,73.75433333333334
OG_07874,FUN_035235-T1,Peve_00007100,Pocillopora_meandrina_HIv1___RNAseq.g27902.t1,three_way,80.08733333333333
OG_07875,FUN_035236-T2,Peve_00007099,Pocillopora_meandrina_HIv1___RNAseq.g27901.t1,three_way,49.373666666666665
OG_07876,FUN_035237-T1,Peve_00007098,Pocillopora_meandrina_HIv1___RNAseq.g27900.t1,three_way,84.26833333333333
OG_07877,FUN_035239-T2,Peve_00042235,Pocillopora_meandrina_HIv1___RNAseq.g27898.t1,three_way,66.54466666666667
OG_07878,FUN_035240-T1,Peve_00042231,Pocillopora_meandrina_HIv1___TS.g15237.t1,three_way,53.185
OG_07879,FUN_035241-T1,Peve_00042230,Pocillopora_meandrina_HIv1___RNAseq.g27894.t1,three_way,72.514
OG_07880,FUN_035243-T1,Peve_00042228,Pocillopora_meandrina_HIv1___RNAseq.g27896.t1,three_way,91.40466666666667
OG_07881,FUN_035244-T1,Peve_00042234,Pocillopora_meandrina_HIv1___RNAseq.g27892.t1b,three_way,69.50633333333333
OG_07882,FUN_035257-T1,Peve_00032647,Pocillopora_meandrina_HIv1___RNAseq.g27885.t1,three_way,70.81866666666667
OG_07883,FUN_035260-T1,Peve_00032643,Pocillopora_meandrina_HIv1___RNAseq.g27881.t1,three_way,64.38783333333333
OG_07884,FUN_035261-T1,Peve_00032642,Pocillopora_meandrina_HIv1___TS.g15222.t2,three_way,64.01466666666667
OG_07885,FUN_035262-T1,Peve_00032640,Pocillopora_meandrina_HIv1___RNAseq.g27878.t1,three_way,84.152
OG_07886,FUN_035264-T1,Peve_00032651,Pocillopora_meandrina_HIv1___RNAseq.g27869.t1,three_way,80.32
OG_07887,FUN_035265-T1,Peve_00032654,Pocillopora_meandrina_HIv1___RNAseq.g27870.t1,three_way,70.16533333333334
OG_07888,FUN_035266-T1,Peve_00032638,Pocillopora_meandrina_HIv1___RNAseq.g27875.t1,three_way,78.45100000000001
OG_07889,FUN_035267-T1,Peve_00032639,Pocillopora_meandrina_HIv1___RNAseq.g27876.t1,three_way,69.10499999999999
OG_07890,FUN_035269-T1,Peve_00029229,Pocillopora_meandrina_HIv1___RNAseq.g27867.t1,three_way,75.15266666666666
OG_07891,FUN_035270-T1,Peve_00029230,Pocillopora_meandrina_HIv1___RNAseq.g27866.t1,three_way,78.87733333333333
OG_07892,FUN_035271-T1,Peve_00011446,Pocillopora_meandrina_HIv1___RNAseq.g27865.t1,three_way,85.66933333333333
OG_07893,FUN_035272-T1,Peve_00044991,Pocillopora_meandrina_HIv1___RNAseq.g27864.t1,three_way,73.48066666666666
OG_07894,FUN_035273-T1,Peve_00044990,Pocillopora_meandrina_HIv1___RNAseq.g27863.t1,three_way,88.18650000000001
OG_07895,FUN_035274-T1,Peve_00044989,Pocillopora_meandrina_HIv1___RNAseq.g27861.t1,three_way,96.17166666666667
OG_07896,FUN_035275-T1,Peve_00044988,Pocillopora_meandrina_HIv1___RNAseq.g27860.t1,three_way,93.55466666666666
OG_07897,FUN_035276-T1,Peve_00044995,Pocillopora_meandrina_HIv1___RNAseq.g27859.t1,three_way,66.694
OG_07898,FUN_035279-T1,Peve_00001128,Pocillopora_meandrina_HIv1___RNAseq.g10444.t1,three_way,76.0005
OG_07899,FUN_035293-T1,Peve_00008867,Pocillopora_meandrina_HIv1___RNAseq.g10157.t1,three_way,74.44466666666666
OG_07900,FUN_035333-T1,Peve_00029728,Pocillopora_meandrina_HIv1___RNAseq.g12269.t1,three_way,60.756499999999996
OG_07901,FUN_035334-T1,Peve_00029726,Pocillopora_meandrina_HIv1___RNAseq.g12268.t1,three_way,71.4505
OG_07902,FUN_035339-T1,Peve_00029658,Pocillopora_meandrina_HIv1___RNAseq.g12265.t1,three_way,70.72233333333334
OG_07903,FUN_035340-T1,Peve_00029660,Pocillopora_meandrina_HIv1___RNAseq.g12264.t1,three_way,78.014
OG_07904,FUN_035341-T1,Peve_00029661,Pocillopora_meandrina_HIv1___TS.g3597.t1,three_way,81.158
OG_07905,FUN_035346-T1,Peve_00036057,Pocillopora_meandrina_HIv1___RNAseq.g12858.t1,three_way,36.358666666666664
OG_07906,FUN_035349-T1,Peve_00032934,Pocillopora_meandrina_HIv1___RNAseq.g12261.t1,three_way,88.37633333333333
OG_07907,FUN_035351-T1,Peve_00016239,Pocillopora_meandrina_HIv1___RNAseq.g12260.t1,three_way,72.70233333333333
OG_07908,FUN_035360-T1,Peve_00016223,Pocillopora_meandrina_HIv1___RNAseq.g12230.t1,three_way,43.8945
OG_07909,FUN_035364-T1,Peve_00016221,Pocillopora_meandrina_HIv1___RNAseq.g12229.t1,three_way,77.99666666666667
OG_07910,FUN_035368-T1,Peve_00016220,Pocillopora_meandrina_HIv1___TS.g3560.t1,three_way,68.399
OG_07911,FUN_035369-T1,Peve_00016219,Pocillopora_meandrina_HIv1___TS.g3559.t1,three_way,73.006
OG_07912,FUN_035371-T1,Peve_00016216,Pocillopora_meandrina_HIv1___RNAseq.g12225.t1,three_way,67.83666666666667
OG_07913,FUN_035378-T1,Peve_00016215,Pocillopora_meandrina_HIv1___RNAseq.g12217.t1,three_way,76.479
OG_07914,FUN_035393-T1,Peve_00005174,Pocillopora_meandrina_HIv1___RNAseq.g12212.t1,three_way,60.65866666666667
OG_07915,FUN_035395-T1,Peve_00005179,Pocillopora_meandrina_HIv1___RNAseq.g12211.t1,three_way,45.61
OG_07916,FUN_035397-T1,Peve_00005178,Pocillopora_meandrina_HIv1___RNAseq.g12210.t1,three_way,59.64666666666667
OG_07917,FUN_035401-T1,Peve_00002636,Pocillopora_meandrina_HIv1___TS.g3525.t1,three_way,60.43566666666666
OG_07918,FUN_035403-T1,Peve_00002640,Pocillopora_meandrina_HIv1___TS.g3526.t1,three_way,88.887
OG_07919,FUN_035404-T1,Peve_00002644,Pocillopora_meandrina_HIv1___TS.g3527.t2,three_way,68.768
OG_07920,FUN_035405-T1,Peve_00002645,Pocillopora_meandrina_HIv1___RNAseq.g12189.t1,three_way,73.37433333333333
OG_07921,FUN_035406-T1,Peve_00002646,Pocillopora_meandrina_HIv1___TS.g3529.t1,three_way,75.06933333333333
OG_07922,FUN_035408-T1,Peve_00018729,Pocillopora_meandrina_HIv1___RNAseq.g12195.t1,three_way,79.51133333333334
OG_07923,FUN_035409-T1,Peve_00039846,Pocillopora_meandrina_HIv1___RNAseq.g12196.t1,three_way,78.21966666666667
OG_07924,FUN_035411-T1,Peve_00039845,Pocillopora_meandrina_HIv1___RNAseq.g12198.t1,three_way,59.06466666666667
OG_07925,FUN_035413-T1,Peve_00039843,Pocillopora_meandrina_HIv1___RNAseq.g27561.t1,three_way,72.32216666666666
OG_07926,FUN_035414-T1,Peve_00039842,Pocillopora_meandrina_HIv1___RNAseq.g27562.t1,three_way,52.20816666666667
OG_07927,FUN_035416-T1,Peve_00039836,Pocillopora_meandrina_HIv1___RNAseq.g27563.t1,three_way,75.12766666666667
OG_07928,FUN_035417-T1,Peve_00039835,Pocillopora_meandrina_HIv1___RNAseq.10682_t,three_way,65.99
OG_07929,FUN_035418-T1,Peve_00039851,Pocillopora_meandrina_HIv1___RNAseq.g27566.t1,three_way,69.55066666666667
OG_07930,FUN_035419-T1,Peve_00039850,Pocillopora_meandrina_HIv1___RNAseq.g27568.t1,three_way,74.39466666666667
OG_07931,FUN_035420-T1,Peve_00039844,Pocillopora_meandrina_HIv1___RNAseq.g27569.t2,three_way,58.379
OG_07932,FUN_035422-T1,Peve_00007637,Pocillopora_meandrina_HIv1___RNAseq.g27570.t1,three_way,46.10816666666667
OG_07933,FUN_035426-T1,Peve_00007639,Pocillopora_meandrina_HIv1___RNAseq.g27573.t1,three_way,42.896
OG_07934,FUN_035428-T1,Peve_00007632,Pocillopora_meandrina_HIv1___RNAseq.g27576.t1,three_way,53.50966666666667
OG_07935,FUN_035439-T1,Peve_00037156,Pocillopora_meandrina_HIv1___RNAseq.g27578.t1,three_way,43.833333333333336
OG_07936,FUN_035441-T1,Peve_00002177,Pocillopora_meandrina_HIv1___RNAseq.g27112.t1,three_way,63.269666666666666
OG_07937,FUN_035443-T1,Peve_00002173,Pocillopora_meandrina_HIv1___RNAseq.g9412.t1,three_way,74.024
OG_07938,FUN_035444-T1,Peve_00002174,Pocillopora_meandrina_HIv1___RNAseq.g27111.t1,three_way,85.51933333333334
OG_07939,FUN_035448-T1,Peve_00012114,Pocillopora_meandrina_HIv1___TS.g14403.t1,three_way,63.81366666666667
OG_07940,FUN_035449-T1,Peve_00012113,Pocillopora_meandrina_HIv1___RNAseq.g26981.t2,three_way,76.47
OG_07941,FUN_035450-T2,Peve_00001658,Pocillopora_meandrina_HIv1___RNAseq.g25308.t1,three_way,52.35066666666667
OG_07942,FUN_035456-T1,Peve_00012138,Pocillopora_meandrina_HIv1___RNAseq.g26976.t1,three_way,62.52466666666667
OG_07943,FUN_035457-T1,Peve_00012137,Pocillopora_meandrina_HIv1___TS.g14393.t2,three_way,86.11866666666667
OG_07944,FUN_035462-T1,Peve_00012136,Pocillopora_meandrina_HIv1___RNAseq.g27041.t1,three_way,72.29833333333333
OG_07945,FUN_035465-T2,Peve_00012135,Pocillopora_meandrina_HIv1___TS.g14389.t1b,three_way,52.7335
OG_07946,FUN_035466-T1,Peve_00012134,Pocillopora_meandrina_HIv1___RNAseq.g11796.t1,three_way,51.17766666666667
OG_07947,FUN_035468-T1,Peve_00012132,Pocillopora_meandrina_HIv1___TS.g14397.t1,three_way,83.6845
OG_07948,FUN_035469-T1,Peve_00012131,Pocillopora_meandrina_HIv1___RNAseq.g27047.t1,three_way,52.6305
OG_07949,FUN_035470-T1,Peve_00012129,Pocillopora_meandrina_HIv1___RNAseq.g27049.t1,three_way,76.12633333333333
OG_07950,FUN_035473-T1,Peve_00033973,Pocillopora_meandrina_HIv1___RNAseq.g26982.t1,three_way,62.86833333333333
OG_07951,FUN_035476-T1,Peve_00033971,Pocillopora_meandrina_HIv1___TS.g14334.t1b,three_way,75.7615
OG_07952,FUN_035478-T1,Peve_00033970,Pocillopora_meandrina_HIv1___TS.g14339.t1,three_way,81.2215
OG_07953,FUN_035490-T1,Peve_00033965,Pocillopora_meandrina_HIv1___RNAseq.g26985.t1,three_way,91.53699999999999
OG_07954,FUN_035494-T1,Peve_00033964,Pocillopora_meandrina_HIv1___RNAseq.g26989.t1,three_way,76.04083333333334
OG_07955,FUN_035498-T1,Peve_00033959,Pocillopora_meandrina_HIv1___RNAseq.g26992.t1,three_way,53.365833333333335
OG_07956,FUN_035500-T1,Peve_00033958,Pocillopora_meandrina_HIv1___RNAseq.g26993.t1,three_way,59.97516666666667
OG_07957,FUN_035504-T1,Peve_00039980,Pocillopora_meandrina_HIv1___RNAseq.g26996.t1,three_way,57.49133333333333
OG_07958,FUN_035508-T1,Peve_00039971,Pocillopora_meandrina_HIv1___TS.g14356.t2,three_way,47.306000000000004
OG_07959,FUN_035511-T1,Peve_00039974,Pocillopora_meandrina_HIv1___RNAseq.g26971.t1,three_way,78.77533333333332
OG_07960,FUN_035513-T1,Peve_00039975,Pocillopora_meandrina_HIv1___RNAseq.g26972.t1,three_way,86.628
OG_07961,FUN_035519-T1,Peve_00007927,Pocillopora_meandrina_HIv1___RNAseq.g26966.t1,three_way,53.88283333333334
OG_07962,FUN_035522-T1,Peve_00007931,Pocillopora_meandrina_HIv1___TS.g14310.t1,three_way,48.43233333333333
OG_07963,FUN_035524-T1,Peve_00020842,Pocillopora_meandrina_HIv1___RNAseq.g26954.t1,three_way,73.49983333333333
OG_07964,FUN_035525-T1,Peve_00020841,Pocillopora_meandrina_HIv1___RNAseq.g27993.t1,three_way,77.325
OG_07965,FUN_035527-T1,Peve_00021385,Pocillopora_meandrina_HIv1___RNAseq.g27994.t1,three_way,69.53316666666666
OG_07966,FUN_035535-T1,Peve_00021382,Pocillopora_meandrina_HIv1___RNAseq.g27998.t1,three_way,79.72866666666667
OG_07967,FUN_035536-T1,Peve_00026593,Pocillopora_meandrina_HIv1___RNAseq.g27999.t1,three_way,59.93233333333333
OG_07968,FUN_035537-T1,Peve_00026592,Pocillopora_meandrina_HIv1___RNAseq.g28000.t1,three_way,95.7
OG_07969,FUN_035539-T2,Peve_00017701,Pocillopora_meandrina_HIv1___RNAseq.g28001.t1,three_way,78.2765
OG_07970,FUN_035540-T1,Peve_00000028,Pocillopora_meandrina_HIv1___RNAseq.g28019.t1,three_way,53.44983333333334
OG_07971,FUN_035544-T1,Peve_00036928,Pocillopora_meandrina_HIv1___RNAseq.g28003.t1,three_way,75.86166666666666
OG_07972,FUN_035547-T1,Peve_00036924,Pocillopora_meandrina_HIv1___RNAseq.11135_t,three_way,45.327
OG_07973,FUN_035549-T1,Peve_00036920,Pocillopora_meandrina_HIv1___TS.g15362.t1,three_way,72.92433333333334
OG_07974,FUN_035551-T1,Peve_00036917,Pocillopora_meandrina_HIv1___TS.g15370.t1,three_way,68.17833333333333
OG_07975,FUN_035552-T1,Peve_00036916,Pocillopora_meandrina_HIv1___RNAseq.g28024.t1,three_way,68.95633333333333
OG_07976,FUN_035554-T2,Peve_00036915,Pocillopora_meandrina_HIv1___TS.g15372.t1,three_way,93.07433333333334
OG_07977,FUN_035598-T2,Peve_00027482,Pocillopora_meandrina_HIv1___TS.g15377.t1,three_way,86.6325
OG_07978,FUN_035600-T1,Peve_00027480,Pocillopora_meandrina_HIv1___RNAseq.g28038.t1,three_way,84.73833333333333
OG_07979,FUN_035601-T1,Peve_00027479,Pocillopora_meandrina_HIv1___RNAseq.g28039.t1,three_way,66.077
OG_07980,FUN_035602-T1,Peve_00027478,Pocillopora_meandrina_HIv1___RNAseq.g28040.t1,three_way,92.946
OG_07981,FUN_035603-T1,Peve_00027476,Pocillopora_meandrina_HIv1___RNAseq.g28041.t1,three_way,72.97933333333333
OG_07982,FUN_035607-T2,Peve_00025644,Pocillopora_meandrina_HIv1___RNAseq.g28044.t1,three_way,64.08733333333333
OG_07983,FUN_035608-T1,Peve_00031575,Pocillopora_meandrina_HIv1___RNAseq.g28045.t1,three_way,61.36366666666667
OG_07984,FUN_035609-T1,Peve_00025646,Pocillopora_meandrina_HIv1___RNAseq.g28046.t1a,three_way,55.686166666666665
OG_07985,FUN_035612-T1,Peve_00019611,Pocillopora_meandrina_HIv1___RNAseq.g28060.t1,three_way,40.537333333333336
OG_07986,FUN_035613-T1,Peve_00029657,Pocillopora_meandrina_HIv1___RNAseq.g28081.t1,three_way,73.11133333333333
OG_07987,FUN_035615-T1,Peve_00029654,Pocillopora_meandrina_HIv1___RNAseq.g28080.t1,three_way,72.06366666666666
OG_07988,FUN_035618-T1,Peve_00029653,Pocillopora_meandrina_HIv1___TS.g15425.t1,three_way,87.45883333333333
OG_07989,FUN_035619-T1,Peve_00029652,Pocillopora_meandrina_HIv1___TS.g15424.t1,three_way,51.177
OG_07990,FUN_035623-T1,Peve_00029665,Pocillopora_meandrina_HIv1___RNAseq.g28073.t1,three_way,67.64616666666666
OG_07991,FUN_035626-T1,Peve_00029659,Pocillopora_meandrina_HIv1___RNAseq.g28070.t1,three_way,76.00266666666667
OG_07992,FUN_035627-T1,Peve_00029656,Pocillopora_meandrina_HIv1___RNAseq.g28069.t1,three_way,82.09766666666667
OG_07993,FUN_035629-T1,Peve_00044824,Pocillopora_meandrina_HIv1___RNAseq.g28067.t1,three_way,75.19483333333334
OG_07994,FUN_035635-T1,Peve_00029724,Pocillopora_meandrina_HIv1___RNAseq.g28083.t1,three_way,77.435
OG_07995,FUN_035636-T1,Peve_00029723,Pocillopora_meandrina_HIv1___RNAseq.g28084.t1,three_way,75.15066666666667
OG_07996,FUN_035637-T1,Peve_00029721,Pocillopora_meandrina_HIv1___RNAseq.g28085.t1,three_way,59.298
OG_07997,FUN_035638-T1,Peve_00029736,Pocillopora_meandrina_HIv1___RNAseq.g28087.t1,three_way,77.51633333333334
OG_07998,FUN_035639-T1,Peve_00029727,Pocillopora_meandrina_HIv1___RNAseq.g28088.t1,three_way,57.654666666666664
OG_07999,FUN_035640-T1,Peve_00020462,Pocillopora_meandrina_HIv1___RNAseq.g28090.t1,three_way,58.150333333333336
OG_08000,FUN_035645-T1,Peve_00022823,Pocillopora_meandrina_HIv1___RNAseq.g12089.t1,three_way,63.82933333333334
OG_08001,FUN_035647-T1,Peve_00022820,Pocillopora_meandrina_HIv1___RNAseq.g28097.t1,three_way,46.10966666666667
OG_08002,FUN_035648-T1,Peve_00022818,Pocillopora_meandrina_HIv1___RNAseq.g28098.t1,three_way,65.012
OG_08003,FUN_035652-T1,Peve_00022825,Pocillopora_meandrina_HIv1___RNAseq.g28106.t1,three_way,72.28066666666666
OG_08004,FUN_035653-T1,Peve_00028212,Pocillopora_meandrina_HIv1___RNAseq.g28108.t1,three_way,78.766
OG_08005,FUN_035654-T1,Peve_00028213,Pocillopora_meandrina_HIv1___RNAseq.g28110.t1,three_way,80.874
OG_08006,FUN_035655-T1,Peve_00030364,Pocillopora_meandrina_HIv1___RNAseq.g28111.t1,three_way,77.333
OG_08007,FUN_035656-T1,Peve_00038559,Pocillopora_meandrina_HIv1___TS.g15459.t1b,three_way,59.03066666666666
OG_08008,FUN_035660-T1,Peve_00020774,Pocillopora_meandrina_HIv1___RNAseq.g28116.t1,three_way,60.16833333333333
OG_08009,FUN_035662-T1,Peve_00019696,Pocillopora_meandrina_HIv1___RNAseq.g28118.t1,three_way,56.57933333333333
OG_08010,FUN_035663-T1,Peve_00038557,Pocillopora_meandrina_HIv1___RNAseq.g28119.t3,three_way,87.50766666666667
OG_08011,FUN_035664-T1,Peve_00029725,Pocillopora_meandrina_HIv1___RNAseq.g28120.t1,three_way,46.14533333333333
OG_08012,FUN_035665-T1,Peve_00002788,Pocillopora_meandrina_HIv1___RNAseq.g28121.t1,three_way,70.55033333333334
OG_08013,FUN_035667-T1,Peve_00002800,Pocillopora_meandrina_HIv1___RNAseq.g28123.t1,three_way,73.54066666666667
OG_08014,FUN_035668-T1,Peve_00002801,Pocillopora_meandrina_HIv1___TS.g15470.t1,three_way,83.02633333333334
OG_08015,FUN_035669-T1,Peve_00002790,Pocillopora_meandrina_HIv1___RNAseq.g28126.t1,three_way,71.78333333333333
OG_08016,FUN_035670-T1,Peve_00002791,Pocillopora_meandrina_HIv1___RNAseq.g28127.t1,three_way,93.71433333333334
OG_08017,FUN_035671-T1,Peve_00002792,Pocillopora_meandrina_HIv1___RNAseq.g28139.t1,three_way,83.45733333333334
OG_08018,FUN_035673-T1,Peve_00002793,Pocillopora_meandrina_HIv1___RNAseq.g28140.t1,three_way,79.00033333333333
OG_08019,FUN_035674-T1,Peve_00002794,Pocillopora_meandrina_HIv1___RNAseq.g28141.t1,three_way,76.93833333333333
OG_08020,FUN_035675-T1,Peve_00002795,Pocillopora_meandrina_HIv1___RNAseq.g28142.t1,three_way,59.38916666666667
OG_08021,FUN_035676-T1,Peve_00002798,Pocillopora_meandrina_HIv1___RNAseq.g28143.t1,three_way,86.53333333333333
OG_08022,FUN_035677-T1,Peve_00002799,Pocillopora_meandrina_HIv1___RNAseq.g28144.t1,three_way,61.552
OG_08023,FUN_035678-T1,Peve_00033237,Pocillopora_meandrina_HIv1___TS.g15489.t1,three_way,88.24733333333333
OG_08024,FUN_035679-T1,Peve_00025446,Pocillopora_meandrina_HIv1___RNAseq.g28146.t1,three_way,82.66166666666666
OG_08025,FUN_035680-T1,Peve_00025447,Pocillopora_meandrina_HIv1___RNAseq.g28147.t1,three_way,66.779
OG_08026,FUN_035681-T1,Peve_00025448,Pocillopora_meandrina_HIv1___RNAseq.g28148.t1,three_way,71.902
OG_08027,FUN_035682-T1,Peve_00041297,Pocillopora_meandrina_HIv1___RNAseq.g28149.t1,three_way,75.479
OG_08028,FUN_035683-T1,Peve_00041296,Pocillopora_meandrina_HIv1___RNAseq.g11803.t1,three_way,70.305
OG_08029,FUN_035684-T1,Peve_00041295,Pocillopora_meandrina_HIv1___RNAseq.g11804.t1a,three_way,62.284333333333336
OG_08030,FUN_035688-T1,Peve_00041294,Pocillopora_meandrina_HIv1___RNAseq.g11804.t1b,three_way,57.10333333333333
OG_08031,FUN_035689-T1,Peve_00041293,Pocillopora_meandrina_HIv1___RNAseq.g11805.t1,three_way,90.49000000000001
OG_08032,FUN_035692-T1,Peve_00041299,Pocillopora_meandrina_HIv1___RNAseq.g11811.t1,three_way,77.73133333333334
OG_08033,FUN_035693-T1,Peve_00041290,Pocillopora_meandrina_HIv1___RNAseq.g11812.t1,three_way,82.895
OG_08034,FUN_035694-T1,Peve_00033765,Pocillopora_meandrina_HIv1___RNAseq.g11819.t1,three_way,79.92699999999999
OG_08035,FUN_035701-T1,Peve_00014072,Pocillopora_meandrina_HIv1___RNAseq.g11834.t1,three_way,65.56466666666667
OG_08036,FUN_035709-T1,Peve_00044090,Pocillopora_meandrina_HIv1___RNAseq.g11840.t1,three_way,42.494
OG_08037,FUN_035714-T1,Peve_00044093,Pocillopora_meandrina_HIv1___RNAseq.g11845.t1,three_way,86.7495
OG_08038,FUN_035715-T1,Peve_00044094,Pocillopora_meandrina_HIv1___RNAseq.g11846.t1,three_way,79.94233333333334
OG_08039,FUN_035716-T1,Peve_00044096,Pocillopora_meandrina_HIv1___RNAseq.g11847.t1,three_way,59.974666666666664
OG_08040,FUN_035717-T1,Peve_00044097,Pocillopora_meandrina_HIv1___TS.g3184.t1,three_way,69.33633333333333
OG_08041,FUN_035718-T1,Peve_00044098,Pocillopora_meandrina_HIv1___RNAseq.g11849.t1,three_way,49.524
OG_08042,FUN_035719-T1,Peve_00044099,Pocillopora_meandrina_HIv1___RNAseq.g11850.t2,three_way,78.6335
OG_08043,FUN_035720-T1,Peve_00044100,Pocillopora_meandrina_HIv1___RNAseq.g11851.t1,three_way,80.81633333333333
OG_08044,FUN_035722-T1,Peve_00044101,Pocillopora_meandrina_HIv1___RNAseq.g11852.t1,three_way,79.41966666666667
OG_08045,FUN_035724-T1,Peve_00044102,Pocillopora_meandrina_HIv1___RNAseq.g2697.t1,three_way,72.28183333333334
OG_08046,FUN_035734-T1,Peve_00044083,Pocillopora_meandrina_HIv1___RNAseq.g11861.t1,three_way,58.831
OG_08047,FUN_035735-T1,Peve_00044084,Pocillopora_meandrina_HIv1___RNAseq.g11862.t1,three_way,61.315000000000005
OG_08048,FUN_035736-T1,Peve_00044086,Pocillopora_meandrina_HIv1___RNAseq.g11863.t1,three_way,69.81016666666667
