group_id,apul,peve,ptua,type,avg_identity,query,accession,id,reviewed,protein_name,organism,pident,length,evalue,bitscore,title,go_ids,go_bp,go_cc,go_mf,goslim_ids,goslim_names
OG_00268,FUN_001047-T1,Peve_00017182,Pocillopora_meandrina_HIv1___RNAseq.g4933.t1,three_way,56.60166666666667,FUN_001047-T1,Q7ZTV5,FSHR_CAIMO,,Follicle-stimulating hormone receptor (FSH-R) (Follitropin receptor),Cairina moschata (Muscovy duck),25.5,322.0,7.3e-08,60.5,sp|Q7ZTV5|FSHR_CAIMO Follicle-stimulating hormone receptor OS=Cairina moschata OX=8855 GN=FSHR PE=2 SV=1,GO:0004963; GO:0005886; GO:0007186; GO:0007189; GO:0008528; GO:0008584; GO:0009755; GO:0010738; GO:0016020; GO:0042699; GO:0043235; GO:0051897; GO:0070374; GO:0071372,adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cellular response to follicle-stimulating hormone stimulus [GO:0071372]; follicle-stimulating hormone signaling pathway [GO:0042699]; G protein-coupled receptor signaling pathway [GO:0007186]; hormone-mediated signaling pathway [GO:0009755]; male gonad development [GO:0008584]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; regulation of protein kinase A signaling [GO:0010738],membrane [GO:0016020]; plasma membrane [GO:0005886]; receptor complex [GO:0043235],follicle-stimulating hormone receptor activity [GO:0004963]; G protein-coupled peptide receptor activity [GO:0008528],GO:0005886; GO:0022414; GO:0048856; GO:0060089,plasma membrane; reproductive process; anatomical structure development; molecular transducer activity
OG_00281,FUN_001067-T1,Peve_00029706,Pocillopora_meandrina_HIv1___RNAseq.g29656.t1,three_way,64.9165,FUN_001067-T1,A0AVK6,E2F8_HUMAN,,Transcription factor E2F8 (E2F-8),Homo sapiens (Human),40.1,304.0,1.1e-41,173.3,sp|A0AVK6|E2F8_HUMAN Transcription factor E2F8 OS=Homo sapiens OX=9606 GN=E2F8 PE=1 SV=1,GO:0000122; GO:0000785; GO:0000978; GO:0000981; GO:0000987; GO:0001217; GO:0001227; GO:0001890; GO:0002040; GO:0003700; GO:0005654; GO:0005730; GO:0005829; GO:0006357; GO:0032466; GO:0032877; GO:0033301; GO:0042802; GO:0045944; GO:0048144; GO:0060707; GO:0060718; GO:0070365; GO:0090575; GO:1990837,cell cycle comprising mitosis without cytokinesis [GO:0033301]; chorionic trophoblast cell differentiation [GO:0060718]; fibroblast proliferation [GO:0048144]; hepatocyte differentiation [GO:0070365]; negative regulation of cytokinesis [GO:0032466]; negative regulation of transcription by RNA polymerase II [GO:0000122]; placenta development [GO:0001890]; positive regulation of DNA endoreduplication [GO:0032877]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; sprouting angiogenesis [GO:0002040]; trophoblast giant cell differentiation [GO:0060707],chromatin [GO:0000785]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; RNA polymerase II transcription regulator complex [GO:0090575],"cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; DNA-binding transcription repressor activity [GO:0001217]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; identical protein binding [GO:0042802]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific double-stranded DNA binding [GO:1990837]",GO:0000278; GO:0003677; GO:0005654; GO:0005730; GO:0005829; GO:0006355; GO:0022414; GO:0030154; GO:0043226; GO:0048856; GO:0140110,mitotic cell cycle; DNA binding; nucleoplasm; nucleolus; cytosol; regulation of DNA-templated transcription; reproductive process; cell differentiation; organelle; anatomical structure development; transcription regulator activity
OG_00289,FUN_001079-T1,Peve_00037394,Pocillopora_meandrina_HIv1___RNAseq.g2713.t1,three_way,65.095,FUN_001079-T1,P19440,GGT1_HUMAN,,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],Homo sapiens (Human),38.9,542.0,5.2e-92,340.1,sp|P19440|GGT1_HUMAN Glutathione hydrolase 1 proenzyme OS=Homo sapiens OX=9606 GN=GGT1 PE=1 SV=2,GO:0000048; GO:0002682; GO:0002951; GO:0005615; GO:0005886; GO:0006508; GO:0006520; GO:0006536; GO:0006631; GO:0006691; GO:0006750; GO:0006751; GO:0007283; GO:0019344; GO:0031179; GO:0031638; GO:0036374; GO:0050727; GO:0070062; GO:0103068; GO:1901750,amino acid metabolic process [GO:0006520]; cysteine biosynthetic process [GO:0019344]; fatty acid metabolic process [GO:0006631]; glutamate metabolic process [GO:0006536]; glutathione biosynthetic process [GO:0006750]; glutathione catabolic process [GO:0006751]; leukotriene D4 biosynthetic process [GO:1901750]; leukotriene metabolic process [GO:0006691]; peptide modification [GO:0031179]; proteolysis [GO:0006508]; regulation of immune system process [GO:0002682]; regulation of inflammatory response [GO:0050727]; spermatogenesis [GO:0007283]; zymogen activation [GO:0031638],extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],glutathione hydrolase activity [GO:0036374]; leukotriene C4 gamma-glutamyl transferase activity [GO:0103068]; leukotriene-C(4) hydrolase [GO:0002951]; peptidyltransferase activity [GO:0000048],GO:0003824; GO:0005615; GO:0005886; GO:0006520; GO:0006575; GO:0006629; GO:0006790; GO:0016740; GO:0016787; GO:0022414; GO:0043226; GO:0051604; GO:0140096; GO:0140098,"catalytic activity; extracellular space; plasma membrane; amino acid metabolic process; modified amino acid metabolic process; lipid metabolic process; sulfur compound metabolic process; transferase activity; hydrolase activity; reproductive process; organelle; protein maturation; catalytic activity, acting on a protein; catalytic activity, acting on RNA"
OG_00311,FUN_001114-T1,Peve_00029361,Pocillopora_meandrina_HIv1___RNAseq.g29359.t2,three_way,76.712,FUN_001114-T1,P56597,NDK5_HUMAN,,Nucleoside diphosphate kinase homolog 5 (NDK-H 5) (NDP kinase homolog 5) (3'-5' exonuclease NME5) (EC 3.1.-.-) (Inhibitor of p53-induced apoptosis-beta) (IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5),Homo sapiens (Human),61.8,207.0,6.7000000000000004e-74,278.5,sp|P56597|NDK5_HUMAN Nucleoside diphosphate kinase homolog 5 OS=Homo sapiens OX=9606 GN=NME5 PE=1 SV=1,GO:0001534; GO:0003341; GO:0003351; GO:0004550; GO:0005576; GO:0005929; GO:0006183; GO:0006228; GO:0006241; GO:0007283; GO:0007286; GO:0008408; GO:0009116; GO:0021591; GO:0036126; GO:0051649; GO:0060271; GO:0097729; GO:1902176,cilium assembly [GO:0060271]; cilium movement [GO:0003341]; CTP biosynthetic process [GO:0006241]; epithelial cilium movement involved in extracellular fluid movement [GO:0003351]; establishment of localization in cell [GO:0051649]; GTP biosynthetic process [GO:0006183]; negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902176]; nucleoside metabolic process [GO:0009116]; spermatid development [GO:0007286]; spermatogenesis [GO:0007283]; UTP biosynthetic process [GO:0006228]; ventricular system development [GO:0021591],9+2 motile cilium [GO:0097729]; cilium [GO:0005929]; extracellular region [GO:0005576]; radial spoke [GO:0001534]; sperm flagellum [GO:0036126],3'-5' exonuclease activity [GO:0008408]; nucleoside diphosphate kinase activity [GO:0004550],GO:0003824; GO:0005576; GO:0005929; GO:0007018; GO:0016740; GO:0016787; GO:0022414; GO:0043226; GO:0044782; GO:0048856; GO:0055086; GO:1901135,catalytic activity; extracellular region; cilium; microtubule-based movement; transferase activity; hydrolase activity; reproductive process; organelle; cilium organization; anatomical structure development; nucleobase-containing small molecule metabolic process; carbohydrate derivative metabolic process
OG_00313,FUN_001116-T2,Peve_00029365,Pocillopora_meandrina_HIv1___RNAseq.g29354.t1,three_way,60.4465,FUN_001116-T2,Q12912,IRAG2_HUMAN,,"Inositol 1,4,5-triphosphate receptor associated 2 (Lymphoid-restricted membrane protein) (Protein Jaw1) [Cleaved into: Processed inositol 1,4,5-triphosphate receptor associated 2]",Homo sapiens (Human),29.0,217.0,9e-15,84.7,"sp|Q12912|IRAG2_HUMAN Inositol 1,4,5-triphosphate receptor associated 2 OS=Homo sapiens OX=9606 GN=IRAG2 PE=1 SV=3",GO:0000922; GO:0002376; GO:0005635; GO:0005694; GO:0005789; GO:0005813; GO:0005886; GO:0006903; GO:0006906; GO:0006997; GO:0007338; GO:0008017; GO:0016020; GO:0035577,immune system process [GO:0002376]; nucleus organization [GO:0006997]; single fertilization [GO:0007338]; vesicle fusion [GO:0006906]; vesicle targeting [GO:0006903],azurophil granule membrane [GO:0035577]; centrosome [GO:0005813]; chromosome [GO:0005694]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; plasma membrane [GO:0005886]; spindle pole [GO:0000922],microtubule binding [GO:0008017],GO:0002376; GO:0005635; GO:0005694; GO:0005815; GO:0005886; GO:0008092; GO:0022414; GO:0043226; GO:0061024,immune system process; nuclear envelope; chromosome; microtubule organizing center; plasma membrane; cytoskeletal protein binding; reproductive process; organelle; membrane organization
OG_00334,FUN_001155-T1,Peve_00002861,Pocillopora_meandrina_HIv1___RNAseq.g29319.t1,three_way,85.69133333333333,FUN_001155-T1,O08734,BAK_MOUSE,,Bcl-2 homologous antagonist/killer (Apoptosis regulator BAK),Mus musculus (Mouse),46.4,112.0,3.1e-24,113.2,sp|O08734|BAK_MOUSE Bcl-2 homologous antagonist/killer OS=Mus musculus OX=10090 GN=Bak1 PE=1 SV=3,GO:0001776; GO:0001782; GO:0001783; GO:0001836; GO:0001974; GO:0002262; GO:0002352; GO:0005739; GO:0005741; GO:0005783; GO:0005829; GO:0008053; GO:0008285; GO:0008630; GO:0009410; GO:0009620; GO:0010046; GO:0010225; GO:0010248; GO:0010332; GO:0010524; GO:0010629; GO:0015288; GO:0031018; GO:0031072; GO:0031100; GO:0031334; GO:0031966; GO:0032471; GO:0034644; GO:0035108; GO:0042542; GO:0042802; GO:0042803; GO:0043065; GO:0044325; GO:0044346; GO:0044877; GO:0045471; GO:0045862; GO:0046872; GO:0046902; GO:0046930; GO:0046982; GO:0048597; GO:0048872; GO:0050673; GO:0051087; GO:0051400; GO:0051649; GO:0051726; GO:0051881; GO:0060068; GO:0060402; GO:0070059; GO:0070242; GO:0071260; GO:0090200; GO:0090201; GO:0097145; GO:0097192; GO:1901029; GO:1901030; GO:1902262,animal organ regeneration [GO:0031100]; apoptotic process involved in blood vessel morphogenesis [GO:1902262]; B cell apoptotic process [GO:0001783]; B cell homeostasis [GO:0001782]; B cell negative selection [GO:0002352]; blood vessel remodeling [GO:0001974]; calcium ion transport into cytosol [GO:0060402]; cellular response to mechanical stimulus [GO:0071260]; cellular response to UV [GO:0034644]; endocrine pancreas development [GO:0031018]; epithelial cell proliferation [GO:0050673]; establishment of localization in cell [GO:0051649]; establishment or maintenance of transmembrane electrochemical gradient [GO:0010248]; extrinsic apoptotic signaling pathway in absence of ligand [GO:0097192]; fibroblast apoptotic process [GO:0044346]; homeostasis of number of cells [GO:0048872]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; leukocyte homeostasis [GO:0001776]; limb morphogenesis [GO:0035108]; mitochondrial fusion [GO:0008053]; myeloid cell homeostasis [GO:0002262]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of endoplasmic reticulum calcium ion concentration [GO:0032471]; negative regulation of gene expression [GO:0010629]; negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway [GO:1901029]; negative regulation of release of cytochrome c from mitochondria [GO:0090201]; positive regulation of apoptotic process [GO:0043065]; positive regulation of calcium ion transport into cytosol [GO:0010524]; positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway [GO:1901030]; positive regulation of protein-containing complex assembly [GO:0031334]; positive regulation of proteolysis [GO:0045862]; positive regulation of release of cytochrome c from mitochondria [GO:0090200]; post-embryonic camera-type eye morphogenesis [GO:0048597]; regulation of cell cycle [GO:0051726]; regulation of mitochondrial membrane permeability [GO:0046902]; regulation of mitochondrial membrane potential [GO:0051881]; release of cytochrome c from mitochondria [GO:0001836]; response to ethanol [GO:0045471]; response to fungus [GO:0009620]; response to gamma radiation [GO:0010332]; response to hydrogen peroxide [GO:0042542]; response to mycotoxin [GO:0010046]; response to UV-C [GO:0010225]; response to xenobiotic stimulus [GO:0009410]; thymocyte apoptotic process [GO:0070242]; vagina development [GO:0060068],BAK complex [GO:0097145]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; pore complex [GO:0046930],BH domain binding [GO:0051400]; heat shock protein binding [GO:0031072]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; porin activity [GO:0015288]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; protein-containing complex binding [GO:0044877]; protein-folding chaperone binding [GO:0051087]; transmembrane transporter binding [GO:0044325],GO:0002376; GO:0005215; GO:0005739; GO:0005783; GO:0005829; GO:0007005; GO:0012501; GO:0022414; GO:0043226; GO:0048856; GO:0055085; GO:0061024,immune system process; transporter activity; mitochondrion; endoplasmic reticulum; cytosol; mitochondrion organization; programmed cell death; reproductive process; organelle; anatomical structure development; transmembrane transport; membrane organization
OG_00338,FUN_001160-T1,Peve_00043472,Pocillopora_meandrina_HIv1___RNAseq.g29219.t1,three_way,80.853,FUN_001160-T1,P50416,CPT1A_HUMAN,,"Carnitine O-palmitoyltransferase 1, liver isoform (CPT1-L) (EC 2.3.1.21) (Carnitine O-palmitoyltransferase I, liver isoform) (CPT I) (CPTI-L) (Carnitine palmitoyltransferase 1A) (Succinyltransferase CPT1A) (EC 2.3.1.-)",Homo sapiens (Human),40.4,798.0,1.7e-154,548.1,"sp|P50416|CPT1A_HUMAN Carnitine O-palmitoyltransferase 1, liver isoform OS=Homo sapiens OX=9606 GN=CPT1A PE=1 SV=2",GO:0001666; GO:0001676; GO:0004095; GO:0005739; GO:0005741; GO:0006006; GO:0006631; GO:0006635; GO:0006641; GO:0006853; GO:0007584; GO:0009410; GO:0009437; GO:0010883; GO:0016020; GO:0030674; GO:0030855; GO:0032000; GO:0042755; GO:0042802; GO:0043279; GO:0045089; GO:0045471; GO:0046222; GO:0050796; GO:0071398; GO:0097421; GO:1904772,aflatoxin metabolic process [GO:0046222]; carnitine metabolic process [GO:0009437]; carnitine shuttle [GO:0006853]; cellular response to fatty acid [GO:0071398]; eating behavior [GO:0042755]; epithelial cell differentiation [GO:0030855]; fatty acid beta-oxidation [GO:0006635]; fatty acid metabolic process [GO:0006631]; glucose metabolic process [GO:0006006]; liver regeneration [GO:0097421]; long-chain fatty acid metabolic process [GO:0001676]; positive regulation of fatty acid beta-oxidation [GO:0032000]; positive regulation of innate immune response [GO:0045089]; regulation of insulin secretion [GO:0050796]; regulation of lipid storage [GO:0010883]; response to alkaloid [GO:0043279]; response to ethanol [GO:0045471]; response to hypoxia [GO:0001666]; response to nutrient [GO:0007584]; response to tetrachloromethane [GO:1904772]; response to xenobiotic stimulus [GO:0009410]; triglyceride metabolic process [GO:0006641],membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739],carnitine O-palmitoyltransferase activity [GO:0004095]; identical protein binding [GO:0042802]; protein-macromolecule adaptor activity [GO:0030674],GO:0003824; GO:0005739; GO:0005975; GO:0006575; GO:0006629; GO:0016740; GO:0030154; GO:0043226; GO:0048856; GO:0055085; GO:0060090,catalytic activity; mitochondrion; carbohydrate metabolic process; modified amino acid metabolic process; lipid metabolic process; transferase activity; cell differentiation; organelle; anatomical structure development; transmembrane transport; molecular adaptor activity
OG_00355,FUN_001185-T1,Peve_00040986,Pocillopora_meandrina_HIv1___RNAseq.g29540.t1,three_way,52.84166666666667,FUN_001185-T1,C0HL13,LRP2_PIG,,Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin),Sus scrofa (Pig),41.7,412.0,3.4e-63,245.0,sp|C0HL13|LRP2_PIG Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1,GO:0001843; GO:0003139; GO:0003148; GO:0003223; GO:0005509; GO:0005905; GO:0006898; GO:0007605; GO:0008584; GO:0009897; GO:0016324; GO:0017124; GO:0030001; GO:0030424; GO:0030425; GO:0030514; GO:0031526; GO:0031904; GO:0043235; GO:0050769; GO:0051087; GO:0060068; GO:0060982; GO:0061156; GO:0070447; GO:0140058; GO:1904447; GO:1905167,coronary artery morphogenesis [GO:0060982]; folate import across plasma membrane [GO:1904447]; male gonad development [GO:0008584]; metal ion transport [GO:0030001]; negative regulation of BMP signaling pathway [GO:0030514]; neural tube closure [GO:0001843]; neuron projection arborization [GO:0140058]; outflow tract septum morphogenesis [GO:0003148]; positive regulation of lysosomal protein catabolic process [GO:1905167]; positive regulation of neurogenesis [GO:0050769]; positive regulation of oligodendrocyte progenitor proliferation [GO:0070447]; pulmonary artery morphogenesis [GO:0061156]; receptor-mediated endocytosis [GO:0006898]; secondary heart field specification [GO:0003139]; sensory perception of sound [GO:0007605]; vagina development [GO:0060068]; ventricular compact myocardium morphogenesis [GO:0003223],apical plasma membrane [GO:0016324]; axon [GO:0030424]; brush border membrane [GO:0031526]; clathrin-coated pit [GO:0005905]; dendrite [GO:0030425]; endosome lumen [GO:0031904]; external side of plasma membrane [GO:0009897]; receptor complex [GO:0043235],calcium ion binding [GO:0005509]; protein-folding chaperone binding [GO:0051087]; SH3 domain binding [GO:0017124],GO:0016192; GO:0022414; GO:0048856; GO:0050877; GO:0055085,vesicle-mediated transport; reproductive process; anatomical structure development; nervous system process; transmembrane transport
OG_00360,FUN_001193-T1,Peve_00006937,Pocillopora_meandrina_HIv1___RNAseq.g29527.t1,three_way,63.272,FUN_001193-T1,Q4LBB9,OCTB2_DROME,,Octopamine receptor beta-2R (DmOct-beta-12) (DmOct-beta-2R),Drosophila melanogaster (Fruit fly),34.4,326.0,6.6e-40,166.4,sp|Q4LBB9|OCTB2_DROME Octopamine receptor beta-2R OS=Drosophila melanogaster OX=7227 GN=Octbeta2R PE=2 SV=2,GO:0003700; GO:0004989; GO:0005886; GO:0007186; GO:0007189; GO:0008227; GO:0009566; GO:0016020; GO:0030728; GO:0043410; GO:0045887; GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; fertilization [GO:0009566]; G protein-coupled receptor signaling pathway [GO:0007186]; ovulation [GO:0030728]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of synaptic assembly at neuromuscular junction [GO:0045887],membrane [GO:0016020]; plasma membrane [GO:0005886],DNA-binding transcription factor activity [GO:0003700]; G protein-coupled amine receptor activity [GO:0008227]; octopamine receptor activity [GO:0004989],GO:0005886; GO:0022414; GO:0060089; GO:0140110,plasma membrane; reproductive process; molecular transducer activity; transcription regulator activity
OG_00365,FUN_001204-T1,Peve_00033826,Pocillopora_meandrina_HIv1___RNAseq.g29520.t1,three_way,71.753,FUN_001204-T1,Q5VXJ0,LIPK_HUMAN,,Lipase member K (EC 3.1.1.-) (Lipase-like abhydrolase domain-containing protein 2),Homo sapiens (Human),40.4,396.0,2.8000000000000002e-89,330.5,sp|Q5VXJ0|LIPK_HUMAN Lipase member K OS=Homo sapiens OX=9606 GN=LIPK PE=1 SV=2,GO:0004465; GO:0005576; GO:0016042; GO:0043231; GO:0070268,cornification [GO:0070268]; lipid catabolic process [GO:0016042],extracellular region [GO:0005576]; intracellular membrane-bounded organelle [GO:0043231],lipoprotein lipase activity [GO:0004465],GO:0003824; GO:0005576; GO:0006629; GO:0012501; GO:0016787; GO:0043226,catalytic activity; extracellular region; lipid metabolic process; programmed cell death; hydrolase activity; organelle
OG_00395,FUN_001256-T1,Peve_00008794,Pocillopora_meandrina_HIv1___RNAseq.g2171.t1,three_way,58.515,FUN_001256-T1,Q8C0V1,TERB1_MOUSE,,Telomere repeats-binding bouquet formation protein 1 (Coiled-coil domain-containing protein 79),Mus musculus (Mouse),29.2,380.0,6.3999999999999995e-31,137.1,sp|Q8C0V1|TERB1_MOUSE Telomere repeats-binding bouquet formation protein 1 OS=Mus musculus OX=10090 GN=Terb1 PE=1 SV=2,GO:0000781; GO:0005635; GO:0005637; GO:0007129; GO:0045141; GO:0070197; GO:1990918,double-strand break repair involved in meiotic recombination [GO:1990918]; homologous chromosome pairing at meiosis [GO:0007129]; meiotic attachment of telomere to nuclear envelope [GO:0070197]; meiotic telomere clustering [GO:0045141],"chromosome, telomeric region [GO:0000781]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]",,GO:0005635; GO:0006281; GO:0022414,nuclear envelope; DNA repair; reproductive process
OG_00400,FUN_001271-T1,Peve_00008757,Pocillopora_meandrina_HIv1___RNAseq.g2184.t1,three_way,83.30966666666667,FUN_001271-T1,P0C605,KGP1_MOUSE,,cGMP-dependent protein kinase 1 (cGK 1) (cGK1) (EC 2.7.11.12) (cGMP-dependent protein kinase I) (cGKI),Mus musculus (Mouse),58.6,630.0,9.7e-210,731.5,sp|P0C605|KGP1_MOUSE cGMP-dependent protein kinase 1 OS=Mus musculus OX=10090 GN=Prkg1 PE=1 SV=1,GO:0001669; GO:0001764; GO:0004672; GO:0004674; GO:0004692; GO:0005246; GO:0005524; GO:0005654; GO:0005737; GO:0005794; GO:0005886; GO:0006468; GO:0007165; GO:0007204; GO:0007286; GO:0010920; GO:0014050; GO:0016358; GO:0019934; GO:0021549; GO:0030553; GO:0030900; GO:0042383; GO:0042753; GO:0042802; GO:0043087; GO:0045986; GO:0048273; GO:0048668; GO:0060087; GO:0061049; GO:0090331; GO:0106310; GO:1904706; GO:1904753; GO:2000224,cell growth involved in cardiac muscle cell development [GO:0061049]; cerebellum development [GO:0021549]; cGMP-mediated signaling [GO:0019934]; collateral sprouting [GO:0048668]; dendrite development [GO:0016358]; forebrain development [GO:0030900]; negative regulation of glutamate secretion [GO:0014050]; negative regulation of inositol phosphate biosynthetic process [GO:0010920]; negative regulation of platelet aggregation [GO:0090331]; negative regulation of smooth muscle contraction [GO:0045986]; negative regulation of vascular associated smooth muscle cell migration [GO:1904753]; negative regulation of vascular associated smooth muscle cell proliferation [GO:1904706]; neuron migration [GO:0001764]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; protein phosphorylation [GO:0006468]; regulation of GTPase activity [GO:0043087]; regulation of testosterone biosynthetic process [GO:2000224]; relaxation of vascular associated smooth muscle [GO:0060087]; signal transduction [GO:0007165]; spermatid development [GO:0007286],acrosomal vesicle [GO:0001669]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383],ATP binding [GO:0005524]; calcium channel regulator activity [GO:0005246]; cGMP binding [GO:0030553]; cGMP-dependent protein kinase activity [GO:0004692]; identical protein binding [GO:0042802]; mitogen-activated protein kinase p38 binding [GO:0048273]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674],GO:0003012; GO:0003824; GO:0005654; GO:0005794; GO:0005886; GO:0016740; GO:0022414; GO:0031410; GO:0043226; GO:0048856; GO:0048870; GO:0098772; GO:0140096,"muscle system process; catalytic activity; nucleoplasm; Golgi apparatus; plasma membrane; transferase activity; reproductive process; cytoplasmic vesicle; organelle; anatomical structure development; cell motility; molecular function regulator activity; catalytic activity, acting on a protein"
OG_00428,FUN_001336-T1,Peve_00036943,Pocillopora_meandrina_HIv1___RNAseq.g2286.t1,three_way,80.96633333333334,FUN_001336-T1,Q86UD5,SL9B2_HUMAN,,Sodium/hydrogen exchanger 9B2 (Na(+)/H(+) exchanger NHA2) (Na(+)/H(+) exchanger-like domain-containing protein 2) (NHE domain-containing protein 2) (Sodium/hydrogen exchanger-like domain-containing protein 2) (Solute carrier family 9 subfamily B member 2),Homo sapiens (Human),47.8,485.0,6.2e-115,416.0,sp|Q86UD5|SL9B2_HUMAN Sodium/hydrogen exchanger 9B2 OS=Homo sapiens OX=9606 GN=SLC9B2 PE=1 SV=2,GO:0005739; GO:0005743; GO:0005886; GO:0006814; GO:0010348; GO:0010351; GO:0015385; GO:0016323; GO:0016324; GO:0030317; GO:0030672; GO:0031966; GO:0034220; GO:0042802; GO:0055037; GO:0055038; GO:0055078; GO:0061178; GO:0072583; GO:0097228; GO:0098662; GO:2001206,clathrin-dependent endocytosis [GO:0072583]; flagellated sperm motility [GO:0030317]; inorganic cation transmembrane transport [GO:0098662]; lithium ion transport [GO:0010351]; monoatomic ion transmembrane transport [GO:0034220]; positive regulation of osteoclast development [GO:2001206]; regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0061178]; sodium ion homeostasis [GO:0055078]; sodium ion transport [GO:0006814],apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; sperm principal piece [GO:0097228]; synaptic vesicle membrane [GO:0030672],identical protein binding [GO:0042802]; lithium:proton antiporter activity [GO:0010348]; sodium:proton antiporter activity [GO:0015385],GO:0005215; GO:0005739; GO:0005768; GO:0005886; GO:0007018; GO:0016192; GO:0022414; GO:0031410; GO:0043226; GO:0048870; GO:0055085,transporter activity; mitochondrion; endosome; plasma membrane; microtubule-based movement; vesicle-mediated transport; reproductive process; cytoplasmic vesicle; organelle; cell motility; transmembrane transport
OG_00430,FUN_001338-T1,Peve_00036941,Pocillopora_meandrina_HIv1___TS.g4798.t2,three_way,67.19033333333333,FUN_001338-T1,Q8C9W3,ATS2_MOUSE,,A disintegrin and metalloproteinase with thrombospondin motifs 2 (ADAM-TS 2) (ADAM-TS2) (ADAMTS-2) (EC 3.4.24.14) (Procollagen I N-proteinase) (PC I-NP) (Procollagen I/II amino propeptide-processing enzyme) (Procollagen N-endopeptidase) (pNPI),Mus musculus (Mouse),31.2,954.0,4.4e-135,484.6,sp|Q8C9W3|ATS2_MOUSE A disintegrin and metalloproteinase with thrombospondin motifs 2 OS=Mus musculus OX=10090 GN=Adamts2 PE=1 SV=2,GO:0004222; GO:0005576; GO:0007283; GO:0008233; GO:0008270; GO:0016485; GO:0030199; GO:0030324; GO:0030574; GO:0031012; GO:0043588,collagen catabolic process [GO:0030574]; collagen fibril organization [GO:0030199]; lung development [GO:0030324]; protein processing [GO:0016485]; skin development [GO:0043588]; spermatogenesis [GO:0007283],extracellular matrix [GO:0031012]; extracellular region [GO:0005576],metalloendopeptidase activity [GO:0004222]; peptidase activity [GO:0008233]; zinc ion binding [GO:0008270],GO:0003824; GO:0005576; GO:0016787; GO:0022414; GO:0030198; GO:0030312; GO:0031012; GO:0048856; GO:0051604; GO:0140096,"catalytic activity; extracellular region; hydrolase activity; reproductive process; extracellular matrix organization; external encapsulating structure; extracellular matrix; anatomical structure development; protein maturation; catalytic activity, acting on a protein"
