group_id,type,avg_identity,apul,peve,ptua,annotation_source,confidence_level,species_count,conservation_level,functional_category,evolutionary_significance,sequence_length
OG_09565,three_way,61.77533333333333,FUN_041675-T1,Peve_00009958,Pocillopora_meandrina_HIv1___RNAseq.g14004.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09566,three_way,47.72233333333333,FUN_041688-T1,Peve_00041074,Pocillopora_meandrina_HIv1___RNAseq.25430_t,basic_analysis,medium,3,low,core_conserved,high,
OG_09567,three_way,79.19200000000001,FUN_041691-T1,Peve_00041081,Pocillopora_meandrina_HIv1___TS.g11766.t1a,basic_analysis,medium,3,medium,core_conserved,high,
OG_09568,three_way,75.67750000000001,FUN_041699-T1,Peve_00004376,Pocillopora_meandrina_HIv1___TS.g11737.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09569,three_way,80.44200000000001,FUN_041700-T1,Peve_00004374,Pocillopora_meandrina_HIv1___RNAseq.g13955.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09570,three_way,61.80266666666666,FUN_041701-T1,Peve_00004373,Pocillopora_meandrina_HIv1___RNAseq.g13956.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09571,three_way,73.64,FUN_041702-T1,Peve_00004372,Pocillopora_meandrina_HIv1___RNAseq.g13968.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09572,three_way,83.44083333333333,FUN_041703-T1,Peve_00004371,Pocillopora_meandrina_HIv1___RNAseq.g13969.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09573,three_way,45.37833333333334,FUN_041705-T1,Peve_00001480,Pocillopora_meandrina_HIv1___RNAseq.g13973.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09574,three_way,47.231,FUN_041706-T2,Peve_00001479,Pocillopora_meandrina_HIv1___RNAseq.g13974.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09575,three_way,87.94433333333333,FUN_041710-T1,Peve_00021477,Pocillopora_meandrina_HIv1___RNAseq.g13976.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09576,three_way,99.00466666666668,FUN_041711-T1,Peve_00034441,Pocillopora_meandrina_HIv1___RNAseq.g13977.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09577,three_way,69.24766666666667,FUN_041712-T1,Peve_00021480,Pocillopora_meandrina_HIv1___RNAseq.g13978.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09578,three_way,68.122,FUN_041713-T1,Peve_00001623,Pocillopora_meandrina_HIv1___RNAseq.g13949.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09579,three_way,63.239333333333335,FUN_041717-T1,Peve_00024455,Pocillopora_meandrina_HIv1___RNAseq.g13945.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09580,three_way,59.919,FUN_041718-T1,Peve_00024454,Pocillopora_meandrina_HIv1___RNAseq.g13944.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09581,three_way,79.1255,FUN_041719-T1,Peve_00020367,Pocillopora_meandrina_HIv1___RNAseq.g13943.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09582,three_way,60.73533333333334,FUN_041720-T1,Peve_00020366,Pocillopora_meandrina_HIv1___RNAseq.g13942.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09583,three_way,81.38799999999999,FUN_041721-T1,Peve_00020371,Pocillopora_meandrina_HIv1___RNAseq.g13941.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09584,three_way,61.13666666666667,FUN_041722-T1,Peve_00014616,Pocillopora_meandrina_HIv1___RNAseq.g15476.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09585,three_way,60.04133333333333,FUN_041725-T1,Peve_00014618,Pocillopora_meandrina_HIv1___RNAseq.g15480.t2b,basic_analysis,medium,3,medium,core_conserved,high,
OG_09586,three_way,91.062,FUN_041726-T1,Peve_00014620,Pocillopora_meandrina_HIv1___RNAseq.g15481.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09587,three_way,56.12166666666667,FUN_041727-T2,Peve_00014621,Pocillopora_meandrina_HIv1___RNAseq.g15482.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09588,three_way,71.7615,FUN_041730-T1,Peve_00006454,Pocillopora_meandrina_HIv1___TS.g10510.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09589,three_way,73.30466666666666,FUN_041731-T1,Peve_00023310,Pocillopora_meandrina_HIv1___TS.g10511.t2,basic_analysis,medium,3,medium,core_conserved,high,
OG_09590,three_way,62.4405,FUN_041732-T2,Peve_00023309,Pocillopora_meandrina_HIv1___RNAseq.g15486.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09591,three_way,58.46866666666666,FUN_041734-T1,Peve_00024444,Pocillopora_meandrina_HIv1___RNAseq.6485_t,basic_analysis,medium,3,low,core_conserved,high,
OG_09592,three_way,71.5,FUN_041737-T1,Peve_00002192,Pocillopora_meandrina_HIv1___RNAseq.g15780.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09593,three_way,65.286,FUN_041738-T1,Peve_00002190,Pocillopora_meandrina_HIv1___RNAseq.g15782.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09594,three_way,60.20783333333333,FUN_041740-T1,Peve_00002189,Pocillopora_meandrina_HIv1___RNAseq.g15783.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09595,three_way,87.13516666666666,FUN_041741-T2,Peve_00002194,Pocillopora_meandrina_HIv1___TS.g10807.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09596,three_way,64.87933333333334,FUN_041743-T1,Peve_00002188,Pocillopora_meandrina_HIv1___RNAseq.g15788.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09597,three_way,72.12516666666667,FUN_041744-T1,Peve_00000340,Pocillopora_meandrina_HIv1___RNAseq.g15789.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09598,three_way,56.4945,FUN_041745-T1,Peve_00000338,Pocillopora_meandrina_HIv1___RNAseq.g15790.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09599,three_way,53.022333333333336,FUN_041749-T1,Peve_00042718,Pocillopora_meandrina_HIv1___RNAseq.g15090.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09600,three_way,84.30533333333332,FUN_041750-T1,Peve_00042716,Pocillopora_meandrina_HIv1___RNAseq.g15091.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09601,three_way,66.52616666666667,FUN_041753-T1,Peve_00042722,Pocillopora_meandrina_HIv1___RNAseq.g15094.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09602,three_way,70.03033333333333,FUN_041754-T2,Peve_00042720,Pocillopora_meandrina_HIv1___RNAseq.g15095.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09603,three_way,78.65766666666667,FUN_041757-T1,Peve_00042719,Pocillopora_meandrina_HIv1___RNAseq.g15100.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09604,three_way,70.423,FUN_041758-T1,Peve_00041570,Pocillopora_meandrina_HIv1___RNAseq.g15101.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09605,three_way,88.23033333333333,FUN_041759-T1,Peve_00041567,Pocillopora_meandrina_HIv1___RNAseq.g15102.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09606,three_way,74.42366666666666,FUN_041760-T1,Peve_00041568,Pocillopora_meandrina_HIv1___RNAseq.g15241.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09607,three_way,76.12466666666667,FUN_041761-T1,Peve_00041569,Pocillopora_meandrina_HIv1___RNAseq.g15242.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09608,three_way,78.552,FUN_041762-T1,Peve_00041571,Pocillopora_meandrina_HIv1___RNAseq.g15243.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09609,three_way,57.924,FUN_041767-T1,Peve_00041572,Pocillopora_meandrina_HIv1___RNAseq.g15244.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09610,three_way,58.71716666666667,FUN_041768-T1,Peve_00041573,Pocillopora_meandrina_HIv1___RNAseq.g15245.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09611,three_way,89.10266666666666,FUN_041769-T1,Peve_00041575,Pocillopora_meandrina_HIv1___RNAseq.g15246.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09612,three_way,82.624,FUN_041770-T1,Peve_00041576,Pocillopora_meandrina_HIv1___RNAseq.g15248.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09613,three_way,85.66066666666667,FUN_041771-T1,Peve_00021185,Pocillopora_meandrina_HIv1___RNAseq.g15894.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09614,three_way,61.36133333333333,FUN_041772-T1,Peve_00014829,Pocillopora_meandrina_HIv1___RNAseq.g15893.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09615,three_way,93.94866666666668,FUN_041775-T1,Peve_00014827,Pocillopora_meandrina_HIv1___RNAseq.g15891.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09616,three_way,68.81383333333333,FUN_041776-T1,Peve_00010497,Pocillopora_meandrina_HIv1___RNAseq.g15888.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09617,three_way,86.59949999999999,FUN_041777-T1,Peve_00042840,Pocillopora_meandrina_HIv1___RNAseq.g15886.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09618,three_way,69.843,FUN_041778-T1,Peve_00023858,Pocillopora_meandrina_HIv1___RNAseq.g15879.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09619,three_way,82.13516666666666,FUN_041779-T1,Peve_00042838,Pocillopora_meandrina_HIv1___RNAseq.g15878.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09620,three_way,77.181,FUN_041782-T1,Peve_00010485,Pocillopora_meandrina_HIv1___RNAseq.g15874.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09621,three_way,95.13633333333333,FUN_041784-T1,Peve_00025206,Pocillopora_meandrina_HIv1___RNAseq.g15487.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09622,three_way,61.81633333333333,FUN_041786-T1,Peve_00038537,Pocillopora_meandrina_HIv1___RNAseq.g15774.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09623,three_way,47.7465,FUN_041787-T1,Peve_00038538,Pocillopora_meandrina_HIv1___RNAseq.g15773.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09624,three_way,71.78066666666666,FUN_041788-T1,Peve_00038539,Pocillopora_meandrina_HIv1___RNAseq.g15771.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09625,three_way,64.701,FUN_041789-T1,Peve_00038532,Pocillopora_meandrina_HIv1___RNAseq.g15770.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09626,three_way,61.01483333333333,FUN_041790-T1,Peve_00038533,Pocillopora_meandrina_HIv1___RNAseq.g15769.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09627,three_way,43.15016666666666,FUN_041794-T1,Peve_00009375,Pocillopora_meandrina_HIv1___RNAseq.g15767.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09628,three_way,48.657,FUN_041799-T1,Peve_00025729,Pocillopora_meandrina_HIv1___RNAseq.g15850.t2,basic_analysis,medium,3,low,core_conserved,high,
OG_09629,three_way,74.94233333333334,FUN_041812-T1,Peve_00025193,Pocillopora_meandrina_HIv1___RNAseq.g15795.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09630,three_way,65.50633333333333,FUN_041815-T1,Peve_00025189,Pocillopora_meandrina_HIv1___RNAseq.g15799.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09631,three_way,78.85666666666667,FUN_041817-T1,Peve_00025201,Pocillopora_meandrina_HIv1___RNAseq.g15801.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09632,three_way,72.51433333333334,FUN_041818-T2,Peve_00025199,Pocillopora_meandrina_HIv1___RNAseq.g15802.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09633,three_way,68.35566666666666,FUN_041820-T1,Peve_00025198,Pocillopora_meandrina_HIv1___RNAseq.g15803.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09634,three_way,89.15533333333333,FUN_041821-T1,Peve_00025187,Pocillopora_meandrina_HIv1___RNAseq.g15804.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09635,three_way,95.95933333333332,FUN_041824-T1,Peve_00039128,Pocillopora_meandrina_HIv1___RNAseq.g15806.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09636,three_way,78.95666666666666,FUN_041827-T1,Peve_00039124,Pocillopora_meandrina_HIv1___RNAseq.g15809.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09637,three_way,56.943333333333335,FUN_041829-T1,Peve_00039123,Pocillopora_meandrina_HIv1___RNAseq.g15810.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09638,three_way,53.50833333333333,FUN_041833-T1,Peve_00039120,Pocillopora_meandrina_HIv1___RNAseq.g15818.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09639,three_way,80.92266666666667,FUN_041834-T1,Peve_00029683,Pocillopora_meandrina_HIv1___RNAseq.g15086.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09640,three_way,89.23433333333334,FUN_041835-T1,Peve_00009638,Pocillopora_meandrina_HIv1___RNAseq.g15085.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09641,three_way,72.85733333333333,FUN_041836-T1,Peve_00009646,Pocillopora_meandrina_HIv1___RNAseq.g15084.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09642,three_way,77.079,FUN_041837-T1,Peve_00009647,Pocillopora_meandrina_HIv1___RNAseq.g15083.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09643,three_way,72.66499999999999,FUN_041838-T1,Peve_00009649,Pocillopora_meandrina_HIv1___RNAseq.g15082.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09644,three_way,63.03933333333333,FUN_041839-T1,Peve_00009639,Pocillopora_meandrina_HIv1___RNAseq.g15081.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09645,three_way,69.50733333333334,FUN_041840-T1,Peve_00009640,Pocillopora_meandrina_HIv1___RNAseq.g15080.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09646,three_way,63.284666666666666,FUN_041841-T1,Peve_00009641,Pocillopora_meandrina_HIv1___RNAseq.g15079.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09647,three_way,72.31716666666667,FUN_041843-T1,Peve_00010472,Pocillopora_meandrina_HIv1___RNAseq.g15076.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09648,three_way,61.001000000000005,FUN_041845-T1,Peve_00010476,Pocillopora_meandrina_HIv1___RNAseq.g15075.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09649,three_way,93.05533333333334,FUN_041846-T1,Peve_00010477,Pocillopora_meandrina_HIv1___RNAseq.g15074.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09650,three_way,64.9195,FUN_041848-T1,Peve_00010478,Pocillopora_meandrina_HIv1___RNAseq.g15073.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09651,three_way,44.224500000000006,FUN_041850-T1,Peve_00010479,Pocillopora_meandrina_HIv1___RNAseq.g15071.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09652,three_way,49.88133333333333,FUN_041852-T1,Peve_00030440,Pocillopora_meandrina_HIv1___TS.g10103.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09653,three_way,60.3945,FUN_041854-T1,Peve_00025833,Pocillopora_meandrina_HIv1___RNAseq.g15067.t2,basic_analysis,medium,3,medium,core_conserved,high,
OG_09654,three_way,58.90233333333333,FUN_041857-T1,Peve_00025834,Pocillopora_meandrina_HIv1___RNAseq.g15066.t2,basic_analysis,medium,3,low,core_conserved,high,
OG_09655,three_way,65.9885,FUN_041860-T1,Peve_00030446,Pocillopora_meandrina_HIv1___RNAseq.g15125.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09656,three_way,98.80966666666669,FUN_041861-T1,Peve_00030447,Pocillopora_meandrina_HIv1___RNAseq.g15124.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09657,three_way,78.17916666666666,FUN_041862-T1,Peve_00030448,Pocillopora_meandrina_HIv1___RNAseq.g15123.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09658,three_way,75.155,FUN_041863-T1,Peve_00030452,Pocillopora_meandrina_HIv1___RNAseq.g15122.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09659,three_way,75.20066666666666,FUN_041869-T1,Peve_00023976,Pocillopora_meandrina_HIv1___RNAseq.g15113.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09660,three_way,73.77166666666666,FUN_041870-T1,Peve_00023975,Pocillopora_meandrina_HIv1___TS.g10144.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09661,three_way,70.967,FUN_041871-T1,Peve_00023974,Pocillopora_meandrina_HIv1___RNAseq.g15111.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09662,three_way,58.01883333333333,FUN_041873-T1,Peve_00040565,Pocillopora_meandrina_HIv1___TS.g10137.t1b,basic_analysis,medium,3,low,core_conserved,high,
OG_09663,three_way,72.21516666666666,FUN_041874-T1,Peve_00040563,Pocillopora_meandrina_HIv1___RNAseq.g15106.t3,basic_analysis,medium,3,medium,core_conserved,high,
OG_09664,three_way,97.13533333333334,FUN_041875-T1,Peve_00040575,Pocillopora_meandrina_HIv1___RNAseq.g15107.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09665,three_way,95.18533333333332,FUN_041877-T1,Peve_00000883,Pocillopora_meandrina_HIv1___TS.g10136.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09666,three_way,70.99433333333333,FUN_041883-T1,Peve_00026884,Pocillopora_meandrina_HIv1___RNAseq.g15394.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09667,three_way,72.869,FUN_041884-T1,Peve_00012643,Pocillopora_meandrina_HIv1___RNAseq.g15395.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09668,three_way,89.648,FUN_041885-T1,Peve_00033410,Pocillopora_meandrina_HIv1___RNAseq.g15398.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09669,three_way,34.96633333333333,FUN_041887-T1,Peve_00033408,Pocillopora_meandrina_HIv1___RNAseq.g15415.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09670,three_way,83.91333333333334,FUN_041888-T1,Peve_00033407,Pocillopora_meandrina_HIv1___RNAseq.g15416.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09671,three_way,84.536,FUN_041889-T1,Peve_00033396,Pocillopora_meandrina_HIv1___RNAseq.g15418.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09672,three_way,92.026,FUN_041890-T1,Peve_00033394,Pocillopora_meandrina_HIv1___RNAseq.g15420.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09673,three_way,68.37666666666668,FUN_041895-T1,Peve_00026172,Pocillopora_meandrina_HIv1___RNAseq.g15351.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09674,three_way,57.614666666666665,FUN_041896-T1,Peve_00026173,Pocillopora_meandrina_HIv1___RNAseq.6056_t,basic_analysis,medium,3,low,core_conserved,high,
OG_09675,three_way,97.285,FUN_041897-T1,Peve_00028578,Pocillopora_meandrina_HIv1___RNAseq.g15353.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09676,three_way,56.85066666666667,FUN_041900-T1,Peve_00015834,Pocillopora_meandrina_HIv1___RNAseq.g15356.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09677,three_way,67.588,FUN_041901-T1,Peve_00017951,Pocillopora_meandrina_HIv1___RNAseq.g15357.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09678,three_way,84.79933333333334,FUN_041902-T1,Peve_00030476,Pocillopora_meandrina_HIv1___RNAseq.g15359.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09679,three_way,66.04633333333334,FUN_041903-T1,Peve_00030474,Pocillopora_meandrina_HIv1___RNAseq.g15367.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09680,three_way,66.51333333333334,FUN_041905-T1,Peve_00007895,Pocillopora_meandrina_HIv1___RNAseq.g15368.t2,basic_analysis,medium,3,medium,core_conserved,high,
OG_09681,three_way,66.65266666666666,FUN_041906-T1,Peve_00007893,Pocillopora_meandrina_HIv1___RNAseq.g15370.t2,basic_analysis,medium,3,medium,core_conserved,high,
OG_09682,three_way,73.91533333333334,FUN_041907-T1,Peve_00007890,Pocillopora_meandrina_HIv1___TS.g10677.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09683,three_way,83.73049999999999,FUN_041908-T1,Peve_00007888,Pocillopora_meandrina_HIv1___RNAseq.g15648.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09684,three_way,64.52366666666667,FUN_041910-T1,Peve_00007887,Pocillopora_meandrina_HIv1___RNAseq.g15647.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09685,three_way,77.636,FUN_041912-T1,Peve_00007884,Pocillopora_meandrina_HIv1___RNAseq.g15645.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09686,three_way,70.99933333333333,FUN_041913-T1,Peve_00007882,Pocillopora_meandrina_HIv1___RNAseq.g15642.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09687,three_way,68.09316666666666,FUN_041914-T1,Peve_00007879,Pocillopora_meandrina_HIv1___TS.g10669.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09688,three_way,85.84533333333333,FUN_041916-T1,Peve_00007878,Pocillopora_meandrina_HIv1___RNAseq.g15640.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09689,three_way,79.75916666666667,FUN_041917-T1,Peve_00007877,Pocillopora_meandrina_HIv1___RNAseq.g15639.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09690,three_way,38.177,FUN_041919-T1,Peve_00007876,Pocillopora_meandrina_HIv1___RNAseq.g15621.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09691,three_way,92.08833333333334,FUN_041920-T1,Peve_00007875,Pocillopora_meandrina_HIv1___RNAseq.g15622.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09692,three_way,76.00366666666666,FUN_041921-T1,Peve_00007872,Pocillopora_meandrina_HIv1___RNAseq.g15623.t1a,basic_analysis,medium,3,medium,core_conserved,high,
OG_09693,three_way,82.96933333333334,FUN_041922-T1,Peve_00007867,Pocillopora_meandrina_HIv1___RNAseq.g15626.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09694,three_way,75.917,FUN_041923-T1,Peve_00007865,Pocillopora_meandrina_HIv1___RNAseq.g15625.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09695,three_way,81.45066666666666,FUN_041924-T1,Peve_00007863,Pocillopora_meandrina_HIv1___TS.g10650.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09696,three_way,59.38166666666667,FUN_041927-T1,Peve_00025329,Pocillopora_meandrina_HIv1___RNAseq.g15250.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09697,three_way,66.166,FUN_041928-T1,Peve_00022682,Pocillopora_meandrina_HIv1___RNAseq.g15696.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09698,three_way,59.108,FUN_041929-T1,Peve_00022681,Pocillopora_meandrina_HIv1___RNAseq.g15697.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09699,three_way,81.762,FUN_041930-T1,Peve_00023596,Pocillopora_meandrina_HIv1___RNAseq.g15698.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09700,three_way,33.93566666666666,FUN_041931-T1,Peve_00026029,Pocillopora_meandrina_HIv1___TS.g24009.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09701,three_way,75.34166666666667,FUN_041932-T1,Peve_00023598,Pocillopora_meandrina_HIv1___RNAseq.g15699.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09702,three_way,61.377,FUN_041933-T1,Peve_00023581,Pocillopora_meandrina_HIv1___RNAseq.g15700.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09703,three_way,79.72516666666667,FUN_041935-T1,Peve_00023583,Pocillopora_meandrina_HIv1___RNAseq.g15701.t2,basic_analysis,medium,3,medium,core_conserved,high,
OG_09704,three_way,61.260666666666665,FUN_041938-T1,Peve_00023588,Pocillopora_meandrina_HIv1___TS.g10732.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09705,three_way,68.18516666666667,FUN_041939-T1,Peve_00023589,Pocillopora_meandrina_HIv1___RNAseq.g15705.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09706,three_way,64.672,FUN_041940-T1,Peve_00023590,Pocillopora_meandrina_HIv1___RNAseq.g15638.t2,basic_analysis,medium,3,medium,core_conserved,high,
OG_09707,three_way,61.59033333333333,FUN_041944-T1,Peve_00023595,Pocillopora_meandrina_HIv1___RNAseq.g15636.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09708,three_way,78.51766666666667,FUN_041945-T2,Peve_00023597,Pocillopora_meandrina_HIv1___RNAseq.g15635.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09709,three_way,67.32600000000001,FUN_041947-T1,Peve_00007871,Pocillopora_meandrina_HIv1___TS.g10659.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09710,three_way,82.19333333333333,FUN_041950-T1,Peve_00025328,Pocillopora_meandrina_HIv1___RNAseq.g15251.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09711,three_way,67.0045,FUN_041951-T1,Peve_00022248,Pocillopora_meandrina_HIv1___RNAseq.g15252.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09712,three_way,73.839,FUN_041952-T1,Peve_00022247,Pocillopora_meandrina_HIv1___RNAseq.g15253.t2,basic_analysis,medium,3,medium,core_conserved,high,
OG_09713,three_way,50.98183333333333,FUN_041958-T2,Peve_00027292,Pocillopora_meandrina_HIv1___RNAseq.g15161.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09714,three_way,69.572,FUN_041959-T1,Peve_00043500,Pocillopora_meandrina_HIv1___RNAseq.g15157.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09715,three_way,54.928,FUN_041961-T1,Peve_00043496,Pocillopora_meandrina_HIv1___RNAseq.g15155.t1,basic_analysis,medium,3,low,core_conserved,high,
OG_09716,three_way,93.26933333333334,FUN_041962-T1,Peve_00043495,Pocillopora_meandrina_HIv1___RNAseq.g15154.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09717,three_way,78.311,FUN_041963-T1,Peve_00043506,Pocillopora_meandrina_HIv1___RNAseq.g15912.t1,basic_analysis,medium,3,medium,core_conserved,high,
OG_09718,three_way,63.089666666666666,FUN_041964-T1,Peve_00043505,Pocillopora_meandrina_HIv1___RNAseq.g15913.t3,basic_analysis,medium,3,medium,core_conserved,high,
OG_09719,three_way,83.61466666666666,FUN_041965-T1,Peve_00043497,Pocillopora_meandrina_HIv1___RNAseq.g15914.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09720,three_way,81.62733333333334,FUN_041966-T1,Peve_00043494,Pocillopora_meandrina_HIv1___RNAseq.g15916.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09721,three_way,83.85133333333333,FUN_041967-T1,Peve_00033991,Pocillopora_meandrina_HIv1___RNAseq.g15917.t1,basic_analysis,medium,3,high,core_conserved,high,
OG_09722,three_way,58.185833333333335,FUN_041968-T1,Peve_00033990,Pocillopora_meandrina_HIv1___RNAseq.g15918.t1,basic_analysis,medium,3,low,core_conserved,high,
